postalcodes|municipality_id|province|municipality|population|population_men|population_women|name|village_id
25100|25019|25|19|1|1|0|Saira (la)|SAIRA (LA);25019
33844|33005|33|5|6|4|2|Saisteban|SAISTEBAN;33005
39517|39086|39|86|81|48|33|Saja|SAJA;39086
41800|41087|41|87|70|42|28|Sajardines (los)|SAJARDINES (LOS);41087
26212|26128|26|128|129|70|59|Sajazarra|SAJAZARRA;26128
48940|48054|48|54|258|129|129|Sakoneta|SAKONETA;48054
17133|17068|17|68|42|20|22|Sala (la)|SALA (LA);17068
33456|33016|33|16|2|1|1|Sala|SALA;33016
41560|41041|41|41|18|7|11|Salada (la)|SALADA (LA);41041
03160|3015|3|15|488|259|229|Saladar (el)|SALADAR (EL);03015
04114|4066|4|66|38|24|14|Saladar Y Leche|SALADAR Y LECHE;04066
30875|30026|30|26|3721|1876|1845|Saladillo|SALADILLO;30026
30875|30026|30|26|3703|1868|1835|Saladillo (el)|SALADILLO (EL);30026
29688|29051|29|51|1144|542|602|Saladillo-benamara|SALADILLO-BENAMARA;29051
03550|3119|3|119|346|172|174|Salafranca|SALAFRANCA;03119
37001,37002,37003,37004,37005,37006,37007,37008|37274|37|274|143269|64867|78402|Salamanca|SALAMANCA;37274
33155|33021|33|21|125|70|55|Salamir|SALAMIR;33021
24991|24060|24|60|33|17|16|Salamón|SALAMÓN;24060
18310|18171|18|171|2580|1293|1287|Salar|SALAR;18171
25598|25025|25|25|444|225|219|Salardú|SALARDÚ;25025
29714|29085|29|85|161|84|77|Salares|SALARES;29085
39584|39022|39|22|26|16|10|Salarzón|SALARZÓN;39022
24990|24060|24|60|40|22|18|Salas (las)|SALAS (LAS);24060
22314,22585|22201|22|201|300|153|147|Salas Altas|SALAS ALTAS;22201
22314|22202|22|202|193|95|98|Salas Bajas|SALAS BAJAS;22202
09593|9329|9|329|135|79|56|Salas de Bureba|SALAS DE BUREBA;09329
24384,24389|24122|24|122|169|81|88|Salas de la Ribera|SALAS DE LA RIBERA;24122
24414|24115|24|115|75|34|41|Salas de los Barrios|SALAS DE LOS BARRIOS;24115
09600,09613,09615|9330|9|330|1915|979|936|Salas de los Infantes|SALAS DE LOS INFANTES;09330
33781,33782,33836,33846,33848,33850,33857,33858,33859,33860,33866,33867,33868,33869,33891|33033|33|33|0|0|0|Salas|SALAS;33033
33781,33782,33836,33846,33848,33850,33857,33858,33859,33860,33866,33867,33868,33869,33891|33059|33|59|1372|627|745|Salas|SALAS;33059
09136|9373|9|373|38|22|16|Salazar de Amaya|SALAZAR DE AMAYA;09373
09556|9903|9|903|33|23|10|Salazar|SALAZAR;09903
30593|30016|30|16|103|52|51|Salazares (los)|SALAZARES (LOS);30016
15839|15013|15|13|46|24|22|Salaño Grande|SALAÑO GRANDE;15013
15839|15013|15|13|28|13|15|Salaño Pequeno|SALAÑO PEQUENO;15013
20200|20019|20|19|25|12|13|Salbatore|SALBATORE;20019
33555|33008|33|8|18|10|8|Salce (la)|SALCE (LA);33008
24132|24132|24|132|51|27|24|Salce|SALCE;24132
49211|49183|49|183|88|37|51|Salce|SALCE;49183
15824|15066|15|66|156|78|78|Salceda (a)|SALCEDA (A);15066
40171|40206|40|206|41|23|18|Salceda (la)|SALCEDA (LA);40206
36460,36470,36471,36472,36473,36474,36475|36049|36|49|9249|4635|4614|Salceda de Caselas|SALCEDA DE CASELAS;36049
32514|32013|32|13|20|10|10|Salceda|SALCEDA;32013
32514|32059|32|59|11|6|5|Salceda|SALCEDA;32059
39557|39053|39|53|11|7|4|Salceda|SALCEDA;39053
34829|34036|34|36|16|10|6|Salcedillo|SALCEDILLO;34036
44793|44203|44|203|11|7|4|Salcedillo|SALCEDILLO;44203
01213|1902|1|902|117|61|56|Salcedo|SALCEDO;01902
27338|27010|27|10|18|7|11|Salcedo|SALCEDO;27010
27338|27018|27|18|11|10|1|Sancedo|SANCEDO;27018
27338|27041|27|41|9|5|4|Salcedo|SALCEDO;27041
27338|27047|27|47|119|58|61|Salcedo|SALCEDO;27047
27338|27051|27|51|15|4|11|Salcedo|SALCEDO;27051
27338|27058|27|58|5|5|0|Salcedo|SALCEDO;27058
33719|33001|33|1|4|2|2|Salcedo|SALCEDO;33001
33719|33017|33|17|24|13|11|Salcedo|SALCEDO;33017
33719|33041|33|41|74|30|44|Salcedo|SALCEDO;33041
33719|33075|33|75|4|2|2|Salcedo|SALCEDO;33075
39220|39094|39|94|14|9|5|Salcedo|SALCEDO;39094
33117,33392|33024|33|24|118|67|51|Salceo|SALCEO;33024
33117,33392|33053|33|53|87|56|31|Salceo|SALCEO;33053
39212|39032|39|32|197|104|93|Salces|SALCES;39032
33774|33063|33|63|34|17|17|Salcido|SALCIDO;33063
36789|36023|36|23|474|225|249|Salcidos|SALCIDOS;36023
48499|48025|48|25|48|26|22|Saldarian|SALDARIAN;48025
40514|40024|40|24|28|14|14|Saldaña de Ayllón|SALDAÑA DE AYLLÓN;40024
09620|9332|9|332|148|86|62|Saldaña de Burgos|SALDAÑA DE BURGOS;09332
33936|33066|33|66|39|22|17|Saldaña|SALDAÑA;33066
34100,34111,34115,34117|34157|34|157|2549|1293|1256|Saldaña|SALDAÑA;34157
37259|37275|37|275|98|56|42|Saldeana|SALDEANA;37275
08697,08699|8190|8|190|102|56|46|Saldes|SALDES;08190
17473|17210|17|210|13|5|8|Saldet|SALDET;17210
31172|31194|31|194|9|6|3|Saldise|SALDISE;31194
42156|42161|42|161|147|79|68|Salduero|SALDUERO;42161
31747|31213|31|213|77|39|38|Saldías|SALDÍAS;31213
44122|44204|44|204|25|16|9|Saldón|SALDÓN;44204
15839|15056|15|56|35|19|16|Saleiróns|SALEIRÓNS;15056
08253|8098|8|98|140|67|73|Salelles|SALELLES;08098
46843|46221|46|221|410|210|200|Salem|SALEM;46221
24479|24110|24|110|36|24|12|Salentinos|SALENTINOS;24110
46012|46250|46|250|983|494|489|Saler (el)|SALER (EL);46250
18658|18902|18|902|161|75|86|Saleres|SALERES;18902
30740|30036|30|36|457|221|236|Salero (el)|SALERO (EL);30036
17853|17154|17|154|134|64|70|Sales de Llierca|SALES DE LLIERCA;17154
15885|15089|15|89|29|14|15|Sales|SALES;15089
33327|33019|33|19|105|54|51|Sales|SALES;33019
36457|36050|36|50|86|43|43|Salgosa (a)|SALGOSA (A);36050
36740|36054|36|54|37|18|19|Salgosa|SALGOSA;36054
36740|36055|36|55|31|18|13|Salgosa|SALGOSA;36055
32618|32050|32|50|68|35|33|Salgueira (a)|SALGUEIRA (A);32050
36204,36214,36990|36023|36|23|147|75|72|Salgueiró|SALGUEIRÓ;36023
36204,36214,36990|36051|36|51|310|149|161|Salgueira|SALGUEIRA;36051
36204,36214,36990|36057|36|57|1161|567|594|Salgueira|SALGUEIRA;36057
15313|15039|15|39|21|12|9|Salgueiral (o)|SALGUEIRAL (O);15039
15313|15061|15|61|5|2|3|Salgueirón (o)|SALGUEIRÓN (O);15061
36154|36038|36|38|91|42|49|Salgueiral (o)|SALGUEIRAL (O);36038
36154|36042|36|42|13|5|8|Salgueiral (o)|SALGUEIRAL (O);36042
15147|15014|15|14|9|7|2|Salgueiras (as)|SALGUEIRAS (AS);15014
15147|15021|15|21|28|14|14|Salgueiras|SALGUEIRAS;15021
15147|15029|15|29|124|64|60|Salgueiras|SALGUEIRAS;15029
15147|15040|15|40|3|1|2|Salgueirón|SALGUEIRÓN;15040
15147|15041|15|41|5|3|2|Salgueiras (as)|SALGUEIRAS (AS);15041
15147|15054|15|54|60|27|33|Salgueiral|SALGUEIRAL;15054
15147|15054|15|54|48|23|25|Salgueiras|SALGUEIRAS;15054
15147|15055|15|55|1|1|0|Salgueiras|SALGUEIRAS;15055
15147|15056|15|56|6|3|3|Salgueira|SALGUEIRA;15056
15147|15059|15|59|55|30|25|Salgueira|SALGUEIRA;15059
15147|15068|15|68|9|3|6|Salgueiras (as)|SALGUEIRAS (AS);15068
32635|32085|32|85|107|51|56|Salgueiro (o)|SALGUEIRO (O);32085
36316|36021|36|21|10|6|4|Salgueiro (o)|SALGUEIRO (O);36021
36990|36051|36|51|57|32|25|Salgueiro do Mato|SALGUEIRO DO MATO;36051
15864|15002|15|2|18|10|8|Salgueiro|SALGUEIRO;15002
36215,36317,36788|36018|36|18|7|2|5|Salgueiro|SALGUEIRO;36018
36215,36317,36788|36057|36|57|54|24|30|Salgueiro|SALGUEIRO;36057
36215,36317,36788|36059|36|59|5|3|2|Salgueiros|SALGUEIROS;36059
36215,36317,36788|36902|36|902|30|14|16|Salgueiro|SALGUEIRO;36902
15683,15861|15077|15|77|66|31|35|Salgueiroas|SALGUEIROAS;15077
15683,15861|15084|15|84|28|12|16|Salgueiroas|SALGUEIROAS;15084
15152|15021|15|21|14|6|8|Salgueiros|SALGUEIROS;15021
15152|15022|15|22|5|3|2|Salgueiros|SALGUEIROS;15022
15152|15034|15|34|75|32|43|Salgueiros|SALGUEIROS;15034
15152|15046|15|46|20|12|8|Salgueiros|SALGUEIROS;15046
15152|15074|15|74|27|13|14|Salgueiros|SALGUEIROS;15074
32678|32036|32|36|38|19|19|Salgueiros|SALGUEIROS;32036
32678|32059|32|59|9|5|4|Salgueirós|SALGUEIRÓS;32059
09198|9177|9|177|41|25|16|Salguero de Juarros|SALGUERO DE JUARROS;09177
33840|33068|33|68|41|26|15|Saliencia|SALIENCIA;33068
24495|24109|24|109|41|22|19|Salientes|SALIENTES;24109
50294|50231|50|231|338|167|171|Salillas de Jalón|SALILLAS DE JALÓN;50231
22110|22203|22|203|104|58|46|Salillas|SALILLAS;22203
37181|37069|37|69|95|48|47|Salinar (el)|SALINAR (EL);37069
04150|4013|4|13|33|18|15|Salinas (las)|SALINAS (LAS);04013
30740|30036|30|36|3|3|0|Salinas (las)|SALINAS (LAS);30036
47400,47460|47031|47|31|24|13|11|Salinas (las)|SALINAS (LAS);47031
47400,47460|47085|47|85|180|91|89|Salinas (las)|SALINAS (LAS);47085
19390|19268|19|268|3|2|1|Salinas de Armalla (las)|SALINAS DE ARMALLA (LAS);19268
22350|22057|22|57|5|2|3|Salinas de Bielsa|SALINAS DE BIELSA;22057
22312|22908|22|908|12|9|3|Salinas de Hoz|SALINAS DE HOZ;22908
31472|31124|31|124|142|78|64|Salinas de Ibargoiti|SALINAS DE IBARGOITI;31124
22822|22173|22|173|23|15|8|Salinas de Jaca|SALINAS DE JACA;22173
42249|42113|42|113|42|24|18|Salinas de Medinaceli|SALINAS DE MEDINACELI;42113
31191|31109|31|109|286|151|135|Salinas de Pamplona|SALINAS DE PAMPLONA;31109
34810,34828,34830|34158|34|158|271|138|133|Salinas de Pisuerga|SALINAS DE PISUERGA;34158
09514|9209|9|209|13|8|5|Salinas de Rosío|SALINAS DE ROSÍO;09209
16317|16187|16|187|70|42|28|Salinas del Manzano|SALINAS DEL MANZANO;16187
03409,03638,03658|3116|3|116|1294|654|640|Salinas|SALINAS;03116
22365|22227|22|227|21|13|8|Salinas|SALINAS;22227
33405|33016|33|16|4342|2080|2262|Salinas|SALINAS;33016
33405|33025|33|25|48|26|22|Salines|SALINES;33025
33405|33034|33|34|5|4|1|Sapinas|SAPINAS;33034
08880|8074|8|74|788|397|391|Salines (les)|SALINES (LES);08074
08880|8305|8|305|43|25|18|Salines (les)|SALINES (LES);08305
07640,07740|7024|7|24|9|6|3|Salines (ses)|SALINES (SES);07024
07640,07740|7037|7|37|72|38|34|Salines (ses)|SALINES (SES);07037
07640,07740|7059|7|59|1845|888|957|Salines (ses)|SALINES (SES);07059
03610|3104|3|104|1830|911|919|Salinetes|SALINETES;03104
09247|9334|9|334|25|19|6|Salinillas de Bureba|SALINILLAS DE BUREBA;09334
17320|17202|17|202|74|39|35|Salions|SALIONS;17202
17184|17233|17|233|181|93|88|Salitja|SALITJA;17233
17811|17184|17|184|88|65|23|Sallent (el)|SALLENT (EL);17184
22640,22660,22663,22664|22204|22|204|813|392|421|Sallent de Gállego|SALLENT DE GÁLLEGO;22204
08650|8191|8|191|6109|2936|3173|Sallent|SALLENT;08191
01479|1010|1|10|36|21|15|Salmantón|SALMANTÓN;01010
04629|4016|4|16|99|53|46|Salmerón (el)|SALMERÓN (EL);04016
30440|30028|30|28|14|8|6|Salmerón|SALMERÓN;30028
16813|16188|16|188|90|50|40|Salmeroncillos de Abajo|SALMERONCILLOS DE ABAJO;16188
16813|16188|16|188|8|6|2|Salmeroncillos de Arriba|SALMERONCILLOS DE ARRIBA;16188
16813|16188|16|188|100|58|42|Salmeroncillos|SALMERONCILLOS;16188
19126|19247|19|247|141|82|59|Salmerón|SALMERÓN;19247
37314|37276|37|276|124|71|53|Salmoral|SALMORAL;37276
28978|28050|28|50|9|4|5|Salmueros (los)|SALMUEROS (LOS);28050
08263,08269|8229|8|229|17|9|8|Salo|SALO;08229
02140|2003|2|3|963|486|477|Salobral (el)|SALOBRAL (EL);02003
05520|5197|5|197|115|61|54|Salobral|SALOBRAL;05197
05530|5138|5|138|45|25|20|Salobralejo|SALOBRALEJO;05138
35106,35109|35019|35|19|1519|792|727|Salobre (el)|SALOBRE (EL);35019
02316|2070|2|70|312|154|158|Salobre|SALOBRE;02070
18610,18680,18690|18173|18|173|9039|4511|4528|Salobreña|SALOBREÑA;18173
17240,17246|17181|17|181|245|120|125|Salom|SALOM;17181
43885|43135|43|135|513|262|251|Salomó|SALOMÓ;43135
23480|23073|23|73|2|2|0|Salón (el)|SALÓN (EL);23073
32514|32013|32|13|36|19|17|Salón|SALÓN;32013
10570|10162|10|162|555|289|266|Salorino|SALORINO;10162
43840|43905|43|905|25158|12939|12219|Salou|SALOU;43905
32839|32047|32|47|17|10|7|Salpurido|SALPURIDO;32047
03469|3023|3|23|19|9|10|Salse (el)|SALSE (EL);03023
17190|17155|17|155|32210|16916|15294|Salt|SALT;17155
04694|4053|4|53|233|121|112|Saltador (el)|SALTADOR (EL);04053
04694|4060|4|60|4|1|3|Saltador (el)|SALTADOR (EL);04060
04149|4032|4|32|12|8|4|Saltador Alto (el)|SALTADOR ALTO (EL);04032
04149|4032|4|32|31|15|16|Saltador Bajo (el)|SALTADOR BAJO (EL);04032
41909|41085|41|85|5183|2496|2687|Salteras|SALTERAS;41085
41710|41095|41|95|15|7|8|Saltillo Nuevo (el)|SALTILLO NUEVO (EL);41095
15938|15011|15|11|105|53|52|Saltiño|SALTIÑO;15011
38617|38017|38|17|343|170|173|Salto (el)|SALTO (EL);38017
15105|15019|15|19|57|32|25|Salto (o)|SALTO (O);15019
15105|15044|15|44|3|2|1|Salto|SALTO;15044
15105|15092|15|92|4|2|2|Salto|SALTO;15092
37253|37014|37|14|12|6|6|Salto de Aldeadávila|SALTO DE ALDEADÁVILA;37014
19118,19119|19022|19|22|11|6|5|Salto de Bolarque|SALTO DE BOLARQUE;19022
19118,19119|19252|19|252|0|0|0|Salto de Bolarque|SALTO DE BOLARQUE;19252
49511|49071|49|71|0|0|0|Salto de Castro|SALTO DE CASTRO;49071
46625|46097|46|97|12|6|6|Salto de Cofrentes|SALTO DE COFRENTES;46097
37257|37302|37|302|0|0|0|Salto de Saucelle|SALTO DE SAUCELLE;37302
49166|49247|49|247|0|0|0|Salto de Villalcampo|SALTO DE VILLALCAMPO;49247
29670|29069|29|69|1578|800|778|Salto del Agua|SALTO DEL AGUA;29069
29718|29050|29|50|106|53|53|Salto del Negro|SALTO DEL NEGRO;29050
35016,35019|35016|35|16|1884|958|926|Salto del Negro|SALTO DEL NEGRO;35016
39800|39057|39|57|85|45|40|Salto del Oso|SALTO DEL OSO;39057
16372|16082|16|82|1|1|0|Salto|SALTO;16082
48480|48011|48|11|64|25|39|Salud E Higiene|SALUD E HIGIENE;48011
24796|24117|24|117|117|54|63|Saludes de Castroponce|SALUDES DE CASTROPONCE;24117
16318|16189|16|189|239|120|119|Salvacañete|SALVACAÑETE;16189
05380|5198|5|198|67|33|34|Salvadiós|SALVADIÓS;05198
47219|47141|47|141|88|51|37|Salvador de Zapardiel|SALVADOR DE ZAPARDIEL;47141
06174|6116|6|116|1657|827|830|Salvaleón|SALVALEÓN;06116
36450,36455,36456,36457,36458,36459|36050|36|50|10048|5027|5021|Salvaterra de Miño|SALVATERRA DE MIÑO;36050
50684|50232|50|232|208|104|104|Salvatierra de Esca|SALVATIERRA DE ESCA;50232
06175|6117|6|117|1560|757|803|Salvatierra de los Barros|SALVATIERRA DE LOS BARROS;06117
10189|10163|10|163|280|142|138|Salvatierra de Santiago|SALVATIERRA DE SANTIAGO;10163
37779|37277|37|277|75|39|36|Salvatierra de Tormes|SALVATIERRA DE TORMES;37277
12186|12098|12|98|680|351|329|Salzadella (la)|SALZADELLA (LA);12098
25693|25190|25|190|336|182|154|Salàs de Pallars|SALÀS DE PALLARS;25190
33470|33020|33|20|20|10|10|Sama Baxo|SAMA BAXO;33020
33584|33026|33|26|123|63|60|Sama|SAMA;33026
33584|33031|33|31|329|171|158|Sama|SAMA;33031
33584|33049|33|49|34|17|17|Samalea|SAMALEA;33049
01307|1052|1|52|308|147|161|Samaniego|SAMANIEGO;01052
33958|33011|33|11|10|5|5|Samartinu|SAMARTINU;33011
33682|33037|33|37|56|28|28|Samartiniego|SAMARTINIEGO;33037
33695|33033|33|33|24|11|13|Samartino|SAMARTINO;33033
33695|33066|33|66|996|502|494|Samartino|SAMARTINO;33066
33813|33011|33|11|4|3|1|Samartinu los Eiros|SAMARTINU LOS EIROS;33011
33559|33045|33|45|28|12|16|Samartín de Bada|SAMARTÍN DE BADA;33045
33114,33310,33315,33536,33556,33816,33839,33846|33003|33|3|150|80|70|Samartín|SAMARTÍN;33003
33114,33310,33315,33536,33556,33816,33839,33846|33005|33|5|34|20|14|Samartín|SAMARTÍN;33005
33114,33310,33315,33536,33556,33816,33839,33846|33011|33|11|5|3|2|Samartín|SAMARTÍN;33011
33114,33310,33315,33536,33556,33816,33839,33846|33012|33|12|21|13|8|Samartín|SAMARTÍN;33012
33114,33310,33315,33536,33556,33816,33839,33846|33014|33|14|0|0|0|Samartín|SAMARTÍN;33014
33114,33310,33315,33536,33556,33816,33839,33846|33026|33|26|15|6|9|Samartín|SAMARTÍN;33026
33114,33310,33315,33536,33556,33816,33839,33846|33049|33|49|13|7|6|Samartín|SAMARTÍN;33049
33114,33310,33315,33536,33556,33816,33839,33846|33052|33|52|16|9|7|Samartín|SAMARTÍN;33052
33114,33310,33315,33536,33556,33816,33839,33846|33060|33|60|69|36|33|Samartín|SAMARTÍN;33060
33114,33310,33315,33536,33556,33816,33839,33846|33076|33|76|18|9|9|Samartín|SAMARTÍN;33076
15105,15109|15019|15|19|27|13|14|Sambade|SAMBADE;15019
15105,15109|15052|15|52|12|5|7|Sambad|SAMBAD;15052
33878|33073|33|73|11|5|6|Samblismo|SAMBLISMO;33073
40442,40443|40176|40|176|276|153|123|Samboal|SAMBOAL;40176
15608|15048|15|48|48|22|26|Sambollo|SAMBOLLO;15048
15314|15039|15|39|13|7|6|Samede|SAMEDE;15039
15314|15064|15|64|97|48|49|Samede|SAMEDE;15064
36633|36006|36|6|274|140|134|Sameiro|SAMEIRO;36006
33558|33003|33|3|63|33|30|Sames|SAMES;33003
09216|9109|9|109|15|6|9|Samiano|SAMIANO;09109
33188,33315,33394,33539,33677,33693,33934|33002|33|2|25|9|16|Samiguel|SAMIGUEL;33002
33188,33315,33394,33539,33677,33693,33934|33006|33|6|0|0|0|Samiguel|SAMIGUEL;33006
33188,33315,33394,33539,33677,33693,33934|33024|33|24|129|68|61|Samiguel|SAMIGUEL;33024
33188,33315,33394,33539,33677,33693,33934|33026|33|26|9|4|5|Samiguel|SAMIGUEL;33026
33188,33315,33394,33539,33677,33693,33934|33031|33|31|42|20|22|Samiguel|SAMIGUEL;33031
33188,33315,33394,33539,33677,33693,33934|33033|33|33|20|13|7|Samiguel|SAMIGUEL;33033
33188,33315,33394,33539,33677,33693,33934|33049|33|49|5|3|2|Samiguel|SAMIGUEL;33049
33188,33315,33394,33539,33677,33693,33934|33056|33|56|27|16|11|Samiguel|SAMIGUEL;33056
33188,33315,33394,33539,33677,33693,33934|33066|33|66|225|110|115|Samiguel|SAMIGUEL;33066
33188,33315,33394,33539,33677,33693,33934|33076|33|76|85|48|37|Samiguel|SAMIGUEL;33076
15911|15006|15|6|7|4|3|Samil|SAMIL;15006
15911|15032|15|32|7|3|4|Samel|SAMEL;15032
15911|15041|15|41|2|0|2|Samir|SAMIR;15041
15911|15066|15|66|3|2|1|Samil|SAMIL;15066
15911|15074|15|74|71|32|39|Samil|SAMIL;15074
15911|15091|15|91|6|3|3|Samil|SAMIL;15091
15911|15902|15|902|13|5|8|Samil|SAMIL;15902
36212|36057|36|57|177|77|100|Samil|SAMIL;36057
49513|49184|49|184|167|92|75|Samir de los Caños|SAMIR DE LOS CAÑOS;49184
22394|22113|22|113|17|8|9|Samitier|SAMITIER;22113
15160|15075|15|75|487|242|245|Samoedo|SAMOEDO;15075
27620,27623,27624,27625,27626,27627,27628,27631,27633,27635,27636,27638|27055|27|55|147|74|73|Samos|SAMOS;27055
36205,36215|36057|36|57|947|455|492|Sampaio de Abaixo|SAMPAIO DE ABAIXO;36057
15211|15041|15|41|28|12|16|Sampaio|SAMPAIO;15041
15211|15057|15|57|20|7|13|Sampaio|SAMPAIO;15057
15211|15067|15|67|6|3|3|Sampaio|SAMPAIO;15067
15211|15079|15|79|8|3|5|Sampayo|SAMPAYO;15079
32817|32024|32|24|28|11|17|Sampaio|SAMPAIO;32024
36525|36020|36|20|18|8|10|Sampaio|SAMPAIO;36020
36525|36024|36|24|13|6|7|Sampaio|SAMPAIO;36024
36525|36059|36|59|13|8|5|Sampaio|SAMPAIO;36059
33958|33060|33|60|12|4|8|Sampedro (la)|SAMPEDRO (LA);33060
32827|32024|32|24|24|11|13|Sampedro|SAMPEDRO;32024
44520|44205|44|205|731|373|358|Samper de Calanda|SAMPER DE CALANDA;44205
50134|50233|50|233|100|53|47|Samper del Salz|SAMPER DEL SALZ;50233
22452|22113|22|113|20|11|9|Samper|SAMPER;22113
32817|32024|32|24|31|14|17|Sampil|SAMPIL;32024
49390|49179|49|179|51|27|24|Sampil|SAMPIL;49179
33727|33007|33|7|40|22|18|Sampol|SAMPOL;33007
24520|24198|24|198|2|2|0|Samprón|SAMPRÓN;24198
36746|36054|36|54|14|9|5|Samuelle|SAMUELLE;36054
24415|24115|24|115|12|4|8|San Adrián de Valdueza|SAN ADRIÁN DE VALDUEZA;24115
33457|33016|33|16|69|36|33|San Adriano|SAN ADRIANO;33016
33457|33026|33|26|0|0|0|San Adrianu|SAN ADRIANU;33026
33457|33058|33|58|5|2|3|San Adriano|SAN ADRIANO;33058
33457|33073|33|73|4|1|3|San Adriano|SAN ADRIANO;33073
09198|9335|9|335|79|52|27|San Adrián de Juarros|SAN ADRIÁN DE JUARROS;09335
24797|24141|24|141|97|54|43|San Adrián del Valle|SAN ADRIÁN DEL VALLE;24141
31570|31215|31|215|6362|3176|3186|San Adrián|SAN ADRIÁN;31215
35100|35019|35|19|1763|917|846|San Agustín|SAN AGUSTÍN;35019
38410|38031|38|31|4451|2158|2293|San Agustín|SAN AGUSTÍN;38031
28750|28129|28|129|12914|6341|6573|San Agustín del Guadalix|SAN AGUSTÍN DEL GUADALIX;28129
49135|49185|49|185|182|94|88|San Agustín del Pozo|SAN AGUSTÍN DEL POZO;49185
04716|4902|4|902|1827|977|850|San Agustín|SAN AGUSTÍN;04902
44480|44206|44|206|99|56|43|San Agustín|SAN AGUSTÍN;44206
09589|9410|9|410|63|30|33|San Alberto|SAN ALBERTO;09410
15685|15038|15|38|51|25|26|San Amaro|SAN AMARO;15038
32453,32455,32515,32226,32417|32003|32|3|49|20|29|San Amaro|SAN AMARO;32003
32453,32455,32515,32226,32417|32008|32|8|11|5|6|San Mauro|SAN MAURO;32008
32453,32455,32515,32226,32417|32056|32|56|68|35|33|San Amaro|SAN AMARO;32056
32453,32455,32515,32226,32417|32074|32|74|190|80|110|San Amaro|SAN AMARO;32074
33456|33016|33|16|32|15|17|San Amaro|SAN AMARO;33016
36692,36878|36002|36|2|174|89|85|San Amaro|SAN AMARO;36002
36692,36878|36013|36|13|173|85|88|San Amaro|SAN AMARO;36013
36692,36878|36019|36|19|30|12|18|San Amaro|SAN AMARO;36019
36692,36878|36038|36|38|0|0|0|San Amaro|SAN AMARO;36038
34486|34170|34|170|10|0|10|San Andrés de Arroyo|SAN ANDRÉS DE ARROYO;34170
34112|34245|34|245|43|23|20|San Andrés de la Regla|SAN ANDRÉS DE LA REGLA;34245
24317|24170|24|170|110|54|56|San Andrés de las Puentes|SAN ANDRÉS DE LAS PUENTES;24170
09145|9361|9|361|7|4|3|San Andrés de Montearados|SAN ANDRÉS DE MONTEARADOS;09361
24491|24115|24|115|509|266|243|San Andrés de Montejos|SAN ANDRÉS DE MONTEJOS;24115
42172|42135|42|135|14|9|5|San Andrés de San Pedro|SAN ANDRÉS DE SAN PEDRO;42135
42169|42019|42|19|109|70|39|San Andrés de Soria|SAN ANDRÉS DE SORIA;42019
15358|15022|15|22|49|32|17|San Andrés de Teixido|SAN ANDRÉS DE TEIXIDO;15022
39419|39094|39|94|19|12|7|San Andrés de Valdelomar|SAN ANDRÉS DE VALDELOMAR;39094
11130|11015|11|15|375|188|187|San Andrés Golf|SAN ANDRÉS GOLF;11015
26126|26091|26|91|28|17|11|San Andrés|SAN ANDRÉS;26091
30005|30030|30|30|2156|1052|1104|San Andrés|SAN ANDRÉS;30030
32520,32678,32696|32013|32|13|18|12|6|San Andrés|SAN ANDRÉS;32013
32520,32678,32696|32036|32|36|11|5|6|San Andrés|SAN ANDRÉS;32036
32520,32678,32696|32082|32|82|5|2|3|San Andrés|SAN ANDRÉS;32082
35414|35006|35|6|612|315|297|San Andrés|SAN ANDRÉS;35006
38120,38729,38915|38033|38|33|221|113|108|San Andrés|SAN ANDRÉS;38033
38120,38729,38915|38038|38|38|1587|796|791|San Andrés|SAN ANDRÉS;38038
38120,38729,38915|38048|38|48|228|119|109|San Andrés|SAN ANDRÉS;38048
39400,39419,39573,39687,39791|39009|39|9|33|15|18|San Andrés|SAN ANDRÉS;39009
39400,39419,39573,39687,39791|39013|39|13|26|18|8|San Andrés|SAN ANDRÉS;39013
39400,39419,39573,39687,39791|39025|39|25|100|50|50|San Andrés|SAN ANDRÉS;39025
39400,39419,39573,39687,39791|39039|39|39|33|16|17|San Andrés|SAN ANDRÉS;39039
39400,39419,39573,39687,39791|39093|39|93|34|21|13|San Andrés|SAN ANDRÉS;39093
19237|19248|19|248|74|47|27|San Andrés del Congosto|SAN ANDRÉS DEL CONGOSTO;19248
24009,24010,24190,24191,24282|24142|24|142|4777|2307|2470|San Andrés del Rabanedo|SAN ANDRÉS DEL RABANEDO;24142
19143|19249|19|249|39|21|18|San Andrés del Rey|SAN ANDRÉS DEL REY;19249
38720,38729|38033|38|33|4213|2101|2112|San Andrés Y Sauces|SAN ANDRÉS Y SAUCES;38033
33697|33024|33|24|3|3|0|San Andrés|SAN ANDRÉS;33024
33697|33042|33|42|5|3|2|San Andrés|SAN ANDRÉS;33042
33697|33044|33|44|127|57|70|San Andrés|SAN ANDRÉS;33044
33697|33045|33|45|8|4|4|San Andrés|SAN ANDRÉS;33045
33697|33059|33|59|9|4|5|San Andrés|SAN ANDRÉS;33059
33697|33063|33|63|31|14|17|San Andrés|SAN ANDRÉS;33063
33697|33073|33|73|10|6|4|San Andrés|SAN ANDRÉS;33073
33697|33076|33|76|0|0|0|San Andrés|SAN ANDRÉS;33076
36415|36033|36|33|504|259|245|San Antoíño|SAN ANTOÍÑO;36033
30004,30005|30030|30|30|5271|2536|2735|San Antolín|SAN ANTOLÍN;30030
33810|33028|33|28|204|110|94|San Antolín|SAN ANTOLÍN;33028
