province|village_name|postalcode|lat|lon|village_id
32|MASIDE|32570|-8.025444444|42.41169444|MASIDE;32
32|MASIDE|32572|-8.025444444|42.41169444|MASIDE;32
32|MASIDE|32574|-8.025444444|42.41169444|MASIDE;32
32|MASIDE|32575|-8.025444444|42.41169444|MASIDE;32
32|MASIDE|32576|-8.025444444|42.41169444|MASIDE;32
32|MASIDE|32577|-8.025444444|42.41169444|MASIDE;32
32|MASIDE|32578|-8.025444444|42.41169444|MASIDE;32
32|MASIDE|32579|-8.025444444|42.41169444|MASIDE;32
32|MELÓN|32410|-8.216316075|42.25722003|MELÓN;32
32|MELÓN|32411|-8.216316075|42.25722003|MELÓN;32
32|A MERCA|32816|-7.908477431|42.2191561|A MERCA;32
32|A MERCA|32830|-7.908477431|42.2191561|A MERCA;32
32|A MERCA|32838|-7.908477431|42.2191561|A MERCA;32
32|A MERCA|32839|-7.908477431|42.2191561|A MERCA;32
32|A MEZQUITA|32499|-7.045362953|42.01369589|A MEZQUITA;32
32|A MEZQUITA|32548|-7.045362953|42.01369589|A MEZQUITA;32
32|A MEZQUITA|32549|-7.045362953|42.01369589|A MEZQUITA;32
32|A MEZQUITA|32590|-7.045362953|42.01369589|A MEZQUITA;32
32|MONTEDERRAMO|32750|-7.502389778|42.27521866|MONTEDERRAMO;32
32|MONTEDERRAMO|32751|-7.502389778|42.27521866|MONTEDERRAMO;32
32|MONTEDERRAMO|32769|-7.502389778|42.27521866|MONTEDERRAMO;32
32|MONTEDERRAMO|32790|-7.502389778|42.27521866|MONTEDERRAMO;32
32|MONTERREI|32611|-7.496611783|41.9515423|MONTERREI;32
32|MONTERREI|32618|-7.496611783|41.9515423|MONTERREI;32
32|MONTERREI|32624|-7.496611783|41.9515423|MONTERREI;32
32|MUÍÑOS|32880|-7.971773014|41.95783553|MUÍÑOS;32
32|MUÍÑOS|32896|-7.971773014|41.95783553|MUÍÑOS;32
32|MUÍÑOS|32898|-7.971773014|41.95783553|MUÍÑOS;32
32|MUÍÑOS|32899|-7.971773014|41.95783553|MUÍÑOS;32
32|NOGUEIRA DE RAMUÍN|32160|-7.727476442|42.41177442|NOGUEIRA DE RAMUÍN;32
32|NOGUEIRA DE RAMUÍN|32161|-7.727476442|42.41177442|NOGUEIRA DE RAMUÍN;32
32|NOGUEIRA DE RAMUÍN|32162|-7.727476442|42.41177442|NOGUEIRA DE RAMUÍN;32
32|NOGUEIRA DE RAMUÍN|32163|-7.727476442|42.41177442|NOGUEIRA DE RAMUÍN;32
32|NOGUEIRA DE RAMUÍN|32164|-7.727476442|42.41177442|NOGUEIRA DE RAMUÍN;32
32|NOGUEIRA DE RAMUÍN|32417|-7.727476442|42.41177442|NOGUEIRA DE RAMUÍN;32
32|NOGUEIRA DE RAMUÍN|32448|-7.727476442|42.41177442|NOGUEIRA DE RAMUÍN;32
32|NOGUEIRA DE RAMUÍN|32720|-7.727476442|42.41177442|NOGUEIRA DE RAMUÍN;32
32|NOGUEIRA DE RAMUÍN|32791|-7.727476442|42.41177442|NOGUEIRA DE RAMUÍN;32
32|OÍMBRA|32613|-7.476576175|41.88494565|OÍMBRA;32
32|OÍMBRA|32698|-7.476576175|41.88494565|OÍMBRA;32
32|OURENSE|32001|-7.863836656|42.33553117|OURENSE;32
32|OURENSE|32002|-7.863836656|42.33553117|OURENSE;32
32|OURENSE|32003|-7.863836656|42.33553117|OURENSE;32
32|OURENSE|32004|-7.863836656|42.33553117|OURENSE;32
32|OURENSE|32005|-7.863836656|42.33553117|OURENSE;32
32|OURENSE|32103|-7.863836656|42.33553117|OURENSE;32
32|OURENSE|32172|-7.863836656|42.33553117|OURENSE;32
32|OURENSE|32593|-7.863836656|42.33553117|OURENSE;32
32|OURENSE|32900|-7.863836656|42.33553117|OURENSE;32
32|OURENSE|32940|-7.863836656|42.33553117|OURENSE;32
32|OURENSE|32960|-7.863836656|42.33553117|OURENSE;32
32|OURENSE|32970|-7.863836656|42.33553117|OURENSE;32
32|OURENSE|32971|-7.863836656|42.33553117|OURENSE;32
32|OURENSE|32980|-7.863836656|42.33553117|OURENSE;32
32|OURENSE|32981|-7.863836656|42.33553117|OURENSE;32
32|OURENSE|32990|-7.863836656|42.33553117|OURENSE;32
32|PADERNE DE ALLARIZ|32110|-7.751084528|42.27958401|PADERNE DE ALLARIZ;32
32|PADERNE DE ALLARIZ|32111|-7.751084528|42.27958401|PADERNE DE ALLARIZ;32
32|PADERNE DE ALLARIZ|32592|-7.751084528|42.27958401|PADERNE DE ALLARIZ;32
32|PADRENDA|32220|-8.158473425|42.13863906|PADRENDA;32
32|PADRENDA|32226|-8.158473425|42.13863906|PADRENDA;32
