distance|iqid|vqid|maxradius
3.689|Q107116186|Q11937469|5.0
4.332|Q107116188|Q11937469|5.0
4.973|Q107116193|Q11937469|5.0
3.816|Q107116196|Q11937469|5.0
3.956|Q107116202|Q11937469|5.0
4.275|Q107116205|Q11937469|5.0
4.851|Q107116208|Q11937469|5.0
3.963|Q107116219|Q11937469|5.0
3.961|Q107116221|Q11937469|5.0
4.925|Q107116223|Q11937469|5.0
4.952|Q107116226|Q11937469|5.0
4.346|Q107116231|Q11937469|5.0
3.947|Q107116234|Q11937469|5.0
4.258|Q107116241|Q11937469|5.0
4.628|Q107116244|Q11937469|5.0
3.871|Q107116246|Q11937469|5.0
4.932|Q107116254|Q11937469|5.0
4.635|Q107116256|Q11937469|5.0
4.329|Q107116258|Q11937469|5.0
4.052|Q107116261|Q11937469|5.0
4.419|Q107116276|Q11937469|5.0
4.018|Q107116280|Q11937469|5.0
4.584|Q107116287|Q11937469|5.0
4.86|Q107116293|Q11937469|5.0
4.373|Q107116329|Q11937469|5.0
3.373|Q107116338|Q11937469|5.0
3.795|Q107124586|Q11937469|5.0
3.623|Q107124590|Q11937469|5.0
3.571|Q107124593|Q11937469|5.0
3.786|Q107124594|Q11937469|5.0
3.732|Q107124595|Q11937469|5.0
3.439|Q107124599|Q11937469|5.0
3.242|Q107124602|Q11937469|5.0
3.821|Q107124603|Q11937469|5.0
2.718|Q107124617|Q11937469|5.0
3.685|Q107124628|Q11937469|5.0
3.516|Q107124634|Q11937469|5.0
3.496|Q107124639|Q11937469|5.0
2.089|Q107124645|Q11937469|5.0
2.488|Q107124651|Q11937469|5.0
3.838|Q110249230|Q11937469|5.0
3.424|Q110642180|Q11937469|5.0
2.323|Q111283832|Q11937469|5.0
4.046|Q422192|Q11937469|5.0
2.192|Q3088107|Q11937469|5.0
2.757|Q3101541|Q11937469|5.0
2.757|Q3485902|Q11937469|5.0
3.123|Q4891763|Q11937469|5.0
3.682|Q4895634|Q11937469|5.0
2.915|Q5394315|Q11937469|5.0
4.325|Q5878557|Q11937469|5.0
3.126|Q6062766|Q11937469|5.0
2.757|Q9078106|Q11937469|5.0
4.325|Q11836779|Q11937469|5.0
2.757|Q11914880|Q11937469|5.0
2.757|Q11915296|Q11937469|5.0
2.595|Q11921585|Q11937469|5.0
2.757|Q11942735|Q11937469|5.0
3.643|Q28071152|Q11937469|5.0
3.952|Q28071789|Q11937469|5.0
3.874|Q28072520|Q11937469|5.0
3.665|Q28107272|Q11937469|5.0
2.896|Q28192653|Q11937469|5.0
1.532|Q28363397|Q11937469|5.0
4.114|Q28370162|Q11937469|5.0
1.719|Q28466598|Q11937469|5.0
4.308|Q28467820|Q11937469|5.0
1.975|Q28467951|Q11937469|5.0
3.399|Q28710792|Q11937469|5.0
3.83|Q28710798|Q11937469|5.0
1.976|Q28710834|Q11937469|5.0
2.78|Q28711447|Q11937469|5.0
2.725|Q28711449|Q11937469|5.0
2.978|Q28711451|Q11937469|5.0
3.227|Q28711454|Q11937469|5.0
1.28|Q28712080|Q11937469|5.0
2.797|Q28712310|Q11937469|5.0
2.824|Q47170937|Q11937469|5.0
4.864|Q65204781|Q11937469|5.0
1.632|Q67131183|Q11937469|5.0
3.374|Q73379882|Q11937469|5.0
2.533|Q73405364|Q11937469|5.0
3.333|Q85694982|Q11937469|5.0
3.366|Q96076256|Q11937469|5.0
3.366|Q96076271|Q11937469|5.0
3.366|Q96106742|Q11937469|5.0
3.079|Q96196224|Q11937469|5.0
2.987|Q100289033|Q11937469|5.0
3.265|Q100289243|Q11937469|5.0
2.868|Q107116235|Q11937469|5.0
2.304|Q107116269|Q11937469|5.0
2.454|Q107116335|Q11937469|5.0
3.701|Q107116970|Q11937469|5.0
3.259|Q107117137|Q11937469|5.0
3.247|Q107117142|Q11937469|5.0
2.983|Q107117145|Q11937469|5.0
3.173|Q107117147|Q11937469|5.0
2.434|Q107117151|Q11937469|5.0
3.14|Q107117159|Q11937469|5.0
2.202|Q107117161|Q11937469|5.0
2.394|Q107117162|Q11937469|5.0
2.18|Q107117163|Q11937469|5.0
3.218|Q107117167|Q11937469|5.0
2.604|Q107117170|Q11937469|5.0
3.065|Q107117172|Q11937469|5.0
0.971|Q107126858|Q11937469|5.0
2.091|Q107126896|Q11937469|5.0
1.27|Q107126913|Q11937469|5.0
1.005|Q107126952|Q11937469|5.0
3.144|Q921476|Q11937469|5.0
1.852|Q3353935|Q11937469|5.0
4.755|Q9209694|Q11937469|5.0
2.539|Q11947518|Q11937469|5.0
3.278|Q16739631|Q11937469|5.0
3.2|Q17405621|Q11937469|5.0
2.588|Q17590746|Q11937469|5.0
2.048|Q20106495|Q11937469|5.0
2.727|Q21192855|Q11937469|5.0
2.32|Q21886114|Q11937469|5.0
1.97|Q28041788|Q11937469|5.0
2.161|Q28045384|Q11937469|5.0
1.59|Q28055815|Q11937469|5.0
3.176|Q28057495|Q11937469|5.0
2.047|Q28065759|Q11937469|5.0
2.794|Q28073092|Q11937469|5.0
2.006|Q28073382|Q11937469|5.0
2.017|Q28122713|Q11937469|5.0
1.669|Q28123597|Q11937469|5.0
1.995|Q28127506|Q11937469|5.0
2.269|Q28150827|Q11937469|5.0
3.412|Q28150848|Q11937469|5.0
1.758|Q28157868|Q11937469|5.0
2.935|Q28165842|Q11937469|5.0
1.935|Q28191753|Q11937469|5.0
2.488|Q28196383|Q11937469|5.0
1.394|Q28226267|Q11937469|5.0
2.659|Q28235014|Q11937469|5.0
2.765|Q28370393|Q11937469|5.0
1.965|Q28462395|Q11937469|5.0
0.94|Q28467847|Q11937469|5.0
3.215|Q28710794|Q11937469|5.0
2.985|Q28710795|Q11937469|5.0
2.389|Q28710810|Q11937469|5.0
3.136|Q28710815|Q11937469|5.0
3.913|Q28710816|Q11937469|5.0
3.917|Q28710818|Q11937469|5.0
2.614|Q28710819|Q11937469|5.0
2.476|Q28710821|Q11937469|5.0
1.674|Q28710827|Q11937469|5.0
2.646|Q28710828|Q11937469|5.0
1.852|Q28710884|Q11937469|5.0
2.119|Q28712081|Q11937469|5.0
3.887|Q28712089|Q11937469|5.0
3.919|Q28712090|Q11937469|5.0
3.923|Q28712091|Q11937469|5.0
2.181|Q107126955|Q11937469|5.0
4.551|Q107126999|Q11937469|5.0
3.326|Q107127001|Q11937469|5.0
4.007|Q107127002|Q11937469|5.0
3.106|Q107127003|Q11937469|5.0
3.059|Q107127004|Q11937469|5.0
3.596|Q107127007|Q11937469|5.0
4.171|Q107127008|Q11937469|5.0
4.348|Q107127009|Q11937469|5.0
4.737|Q107127088|Q11937469|5.0
2.57|Q110255470|Q11937469|5.0
2.703|Q110255495|Q11937469|5.0
3.148|Q110642412|Q11937469|5.0
3.913|Q110778039|Q11937469|5.0
3.269|Q111252403|Q11937469|5.0
2.316|Q111253673|Q11937469|5.0
3.728|Q111253723|Q11937469|5.0
3.174|Q111283648|Q11937469|5.0
3.512|Q111283649|Q11937469|5.0
2.919|Q111283687|Q11937469|5.0
3.554|Q111283737|Q11937469|5.0
3.576|Q111283804|Q11937469|5.0
3.072|Q111283820|Q11937469|5.0
1.037|Q111283828|Q11937469|5.0
1.304|Q111594934|Q11937469|5.0
3.489|Q111594955|Q11937469|5.0
3.813|Q111594957|Q11937469|5.0
2.943|Q111594976|Q11937469|5.0
3.826|Q111594979|Q11937469|5.0
1.976|Q111594980|Q11937469|5.0
1.348|Q111594992|Q11937469|5.0
2.079|Q111594998|Q11937469|5.0
2.802|Q111595000|Q11937469|5.0
4.357|Q107116014|Q11937469|5.0
4.448|Q107116112|Q11937469|5.0
4.091|Q107116151|Q11937469|5.0
3.985|Q107116229|Q11937469|5.0
3.724|Q107116295|Q11937469|5.0
4.906|Q107116297|Q11937469|5.0
4.897|Q107126891|Q11937469|5.0
4.68|Q107126894|Q11937469|5.0
4.017|Q107126909|Q11937469|5.0
4.116|Q107126911|Q11937469|5.0
4.955|Q107126924|Q11937469|5.0
4.332|Q11908261|Q11937502|5.0
2.005|Q11908327|Q11937502|5.0
4.911|Q11909834|Q11937502|5.0
3.514|Q11909855|Q11937502|5.0
2.188|Q11910455|Q11937502|5.0
2.499|Q11918253|Q11937502|5.0
2.482|Q11918492|Q11937502|5.0
3.314|Q11918661|Q11937502|5.0
2.231|Q11924515|Q11937502|5.0
1.002|Q11926120|Q11937502|5.0
2.336|Q11926124|Q11937502|5.0
2.803|Q11926668|Q11937502|5.0
4.769|Q11930158|Q11937502|5.0
3.632|Q11930525|Q11937502|5.0
3.378|Q11930952|Q11937502|5.0
3.399|Q11942380|Q11937502|5.0
4.941|Q11944829|Q11937502|5.0
4.203|Q11944844|Q11937502|5.0
4.647|Q11944878|Q11937502|5.0
4.551|Q11946207|Q11937502|5.0
2.111|Q11947704|Q11937502|5.0
4.074|Q11950088|Q11937502|5.0
3.554|Q11950089|Q11937502|5.0
3.149|Q11951635|Q11937502|5.0
0.681|Q11952359|Q11937502|5.0
4.904|Q17586977|Q11937502|5.0
1.779|Q17587019|Q11937502|5.0
2.541|Q17588897|Q11937502|5.0
3.564|Q17595491|Q11937502|5.0
3.128|Q17596737|Q11937502|5.0
4.606|Q17606273|Q11937502|5.0
3.059|Q18005358|Q11937502|5.0
4.369|Q18005383|Q11937502|5.0
2.527|Q18005746|Q11937502|5.0
2.001|Q11904503|Q11937502|5.0
2.654|Q11910735|Q11937502|5.0
4.343|Q11914427|Q11937502|5.0
1.105|Q11918458|Q11937502|5.0
1.056|Q11930869|Q11937502|5.0
0.0|Q11937502|Q11937502|5.0
0.904|Q11943887|Q11937502|5.0
3.138|Q11944778|Q11937502|5.0
4.89|Q11945036|Q11937502|5.0
1.997|Q11945501|Q11937502|5.0
4.902|Q17184304|Q11937502|5.0
3.915|Q17598029|Q11937502|5.0
4.828|Q18005249|Q11937502|5.0
4.184|Q18006031|Q11937502|5.0
3.986|Q18006125|Q11937502|5.0
3.44|Q18006126|Q11937502|5.0
0.402|Q18006437|Q11937502|5.0
4.901|Q18007498|Q11937502|5.0
3.317|Q24019116|Q11937502|5.0
2.167|Q101429500|Q11937502|5.0
1.345|Q106017888|Q11937502|5.0
1.315|Q106017905|Q11937502|5.0
1.196|Q106017922|Q11937502|5.0
3.37|Q108039958|Q11937502|5.0
3.282|Q108039964|Q11937502|5.0
3.199|Q108039965|Q11937502|5.0
2.355|Q18005879|Q11937502|5.0
2.741|Q18006116|Q11937502|5.0
3.63|Q18007642|Q11937502|5.0
3.971|Q18007786|Q11937502|5.0
2.555|Q18008279|Q11937502|5.0
1.93|Q18008899|Q11937502|5.0
4.4|Q19830846|Q11937502|5.0
4.392|Q19830950|Q11937502|5.0
4.365|Q19831070|Q11937502|5.0
3.745|Q20104490|Q11937502|5.0
0.703|Q43125171|Q11937502|5.0
3.669|Q96315668|Q11937502|5.0
3.618|Q106000727|Q11937502|5.0
1.763|Q106017882|Q11937502|5.0
4.622|Q106017886|Q11937502|5.0
2.341|Q106017899|Q11937502|5.0
3.825|Q106017900|Q11937502|5.0
1.317|Q106017917|Q11937502|5.0
0.475|Q106017923|Q11937502|5.0
3.205|Q106017936|Q11937502|5.0
1.226|Q106017924|Q11937502|5.0
0.473|Q106017937|Q11937502|5.0
4.712|Q106068474|Q11937502|5.0
4.334|Q106068576|Q11937502|5.0
3.77|Q106068593|Q11937502|5.0
3.277|Q106068597|Q11937502|5.0
2.589|Q106068602|Q11937502|5.0
3.371|Q106068632|Q11937502|5.0
4.45|Q106068634|Q11937502|5.0
3.7|Q106068636|Q11937502|5.0
0.023|Q108019170|Q11937502|5.0
0.445|Q108039966|Q11937502|5.0
24.817|Q11940816|Q11937681|30.0
28.962|Q16191673|Q11937681|30.0
28.668|Q23986763|Q11937681|30.0
22.784|Q14537932|Q11937681|30.0
29.474|Q17301301|Q11937681|30.0
26.788|Q28120448|Q11937681|30.0
29.091|Q28120449|Q11937681|30.0
29.751|Q1027887|Q11937681|30.0
25.174|Q28120388|Q11937681|30.0
4.256|Q508889|Q11937681|5.0
4.385|Q652988|Q11937681|5.0
2.727|Q850989|Q11937681|5.0
3.136|Q984496|Q11937681|5.0
2.214|Q111353270|Q11937681|5.0
2.637|Q111353297|Q11937681|5.0
0.209|Q111353318|Q11937681|5.0
3.246|Q111353371|Q11937681|5.0
4.427|Q111353379|Q11937681|5.0
4.39|Q111353386|Q11937681|5.0
3.563|Q111872331|Q11937681|5.0
2.451|Q111872332|Q11937681|5.0
1.552|Q111872333|Q11937681|5.0
2.853|Q112012029|Q11937681|5.0
3.986|Q8777102|Q11937681|5.0
4.565|Q9091180|Q11937681|5.0
2.443|Q11909394|Q11937681|5.0
2.78|Q11910500|Q11937681|5.0
4.937|Q11922561|Q11937681|5.0
0.0|Q11937681|Q11937681|5.0
4.578|Q17588368|Q11937681|5.0
4.798|Q19598410|Q11937681|5.0
3.116|Q23979299|Q11937681|5.0
2.806|Q24019647|Q11937681|5.0
4.224|Q24019649|Q11937681|5.0
2.811|Q43074322|Q11937681|5.0
3.919|Q43096127|Q11937681|5.0
4.526|Q43096133|Q11937681|5.0
1.799|Q43096612|Q11937681|5.0
4.466|Q43096644|Q11937681|5.0
4.842|Q43096666|Q11937681|5.0
3.273|Q43096676|Q11937681|5.0
4.624|Q43099316|Q11937681|5.0
3.289|Q43099356|Q11937681|5.0
3.993|Q43099365|Q11937681|5.0
4.549|Q43099407|Q11937681|5.0
3.166|Q43105281|Q11937681|5.0
4.158|Q43105302|Q11937681|5.0
3.059|Q43105322|Q11937681|5.0
3.796|Q43105327|Q11937681|5.0
3.793|Q43105334|Q11937681|5.0
3.083|Q43118711|Q11937681|5.0
3.905|Q43141906|Q11937681|5.0
4.201|Q43155082|Q11937681|5.0
4.299|Q43155091|Q11937681|5.0
4.259|Q43155097|Q11937681|5.0
4.14|Q43155104|Q11937681|5.0
4.152|Q43155113|Q11937681|5.0
4.27|Q43155124|Q11937681|5.0
3.991|Q43155161|Q11937681|5.0
2.962|Q43155171|Q11937681|5.0
2.589|Q43155181|Q11937681|5.0
3.173|Q43155187|Q11937681|5.0
4.962|Q43155392|Q11937681|5.0
2.995|Q43156171|Q11937681|5.0
3.394|Q43156180|Q11937681|5.0
0.211|Q43156189|Q11937681|5.0
2.829|Q43156197|Q11937681|5.0
2.786|Q43156203|Q11937681|5.0
3.869|Q43174566|Q11937681|5.0
1.472|Q65204225|Q11937681|5.0
4.117|Q85806365|Q11937681|5.0
2.711|Q85806419|Q11937681|5.0
3.023|Q85807399|Q11937681|5.0
0.051|Q85807406|Q11937681|5.0
1.888|Q97395368|Q11937681|5.0
2.783|Q107316085|Q11937681|5.0
2.73|Q107316172|Q11937681|5.0
4.967|Q111203383|Q11937681|5.0
4.704|Q111291593|Q11937681|5.0
4.382|Q111291604|Q11937681|5.0
29.419|Q11945810|Q11937588|30.0
28.107|Q11948817|Q11937588|30.0
0.0|Q11937588|Q11937588|5.0
1.013|Q11949204|Q11937588|5.0
0.617|Q17596862|Q11937588|5.0
1.615|Q17599126|Q11937588|5.0
2.991|Q17605076|Q11937588|5.0
2.012|Q18004742|Q11937588|5.0
2.612|Q18005007|Q11937588|5.0
2.991|Q18005960|Q11937588|5.0
2.965|Q18006409|Q11937588|5.0
0.032|Q21478962|Q11937588|5.0
3.003|Q68042738|Q11937588|5.0
1.275|Q68042743|Q11937588|5.0
2.725|Q68042745|Q11937588|5.0
4.619|Q15518|Q11937588|5.0
4.287|Q8342355|Q11937588|5.0
3.439|Q11945746|Q11937588|5.0
4.95|Q11945953|Q11937588|5.0
3.439|Q11952407|Q11937588|5.0
3.316|Q11952458|Q11937588|5.0
2.389|Q11952471|Q11937588|5.0
2.571|Q11952559|Q11937588|5.0
4.953|Q11952570|Q11937588|5.0
2.073|Q17587252|Q11937588|5.0
4.834|Q17588296|Q11937588|5.0
3.193|Q17597556|Q11937588|5.0
2.286|Q17603657|Q11937588|5.0
4.535|Q18004146|Q11937588|5.0
2.146|Q18004775|Q11937588|5.0
4.719|Q18006490|Q11937588|5.0
2.665|Q20876166|Q11937588|5.0
2.672|Q21086011|Q11937588|5.0
4.548|Q21478843|Q11937588|5.0
4.345|Q21478878|Q11937588|5.0
3.485|Q21480077|Q11937588|5.0
4.475|Q21480188|Q11937588|5.0
2.175|Q21622630|Q11937588|5.0
2.181|Q21622699|Q11937588|5.0
2.6|Q21622791|Q11937588|5.0
4.596|Q24001124|Q11937588|5.0
4.271|Q46903295|Q11937588|5.0
4.639|Q61719379|Q11937588|5.0
4.704|Q61719394|Q11937588|5.0
4.491|Q61719411|Q11937588|5.0
2.61|Q65212535|Q11937588|5.0
1.877|Q67608034|Q11937588|5.0
4.535|Q68042746|Q11937588|5.0
3.925|Q68042751|Q11937588|5.0
2.227|Q73361055|Q11937588|5.0
3.603|Q73361059|Q11937588|5.0
2.928|Q73362174|Q11937588|5.0
1.97|Q73379837|Q11937588|5.0
4.487|Q106316391|Q11937588|5.0
4.55|Q106316434|Q11937588|5.0
2.552|Q106316438|Q11937588|5.0
4.203|Q106316452|Q11937588|5.0
2.603|Q106316460|Q11937588|5.0
2.671|Q106316483|Q11937588|5.0
2.657|Q106316492|Q11937588|5.0
2.18|Q106316504|Q11937588|5.0
1.968|Q106316395|Q11937588|5.0
0.486|Q106316454|Q11937588|5.0
0.464|Q106316521|Q11937588|5.0
4.173|Q11948669|Q11937588|5.0
2.72|Q17184298|Q11937588|5.0
3.203|Q68042749|Q11937588|5.0
4.74|Q73284082|Q11937588|5.0
2.763|Q73379833|Q11937588|5.0
3.205|Q106316406|Q11937588|5.0
2.564|Q106316437|Q11937588|5.0
4.371|Q106316444|Q11937588|5.0
2.72|Q106316466|Q11937588|5.0
4.439|Q106316469|Q11937588|5.0
3.16|Q106316474|Q11937588|5.0
2.892|Q106316487|Q11937588|5.0
2.791|Q106316495|Q11937588|5.0
2.67|Q106316507|Q11937588|5.0
2.811|Q106316510|Q11937588|5.0
2.982|Q106316512|Q11937588|5.0
3.63|Q106316533|Q11937588|5.0
2.839|Q106368178|Q11937588|5.0
4.294|Q110641891|Q11937588|5.0
3.905|Q106316519|Q11937588|5.0
4.551|Q106316530|Q11937588|5.0
4.38|Q106316550|Q11937588|5.0
1.731|Q110641892|Q11937588|5.0
1.64|Q110642579|Q11937588|5.0
4.598|Q111308246|Q11937588|5.0
2.472|Q47171335|Q11938007|5.0
4.831|Q65206250|Q11938007|5.0
4.488|Q3820839|Q11937672|5.0
4.924|Q5911564|Q11937672|5.0
4.928|Q9158931|Q11937672|5.0
4.902|Q9159511|Q11937672|5.0
4.853|Q11906399|Q11937672|5.0
3.995|Q11949385|Q11937672|5.0
3.148|Q17182068|Q11937672|5.0
3.671|Q17588373|Q11937672|5.0
4.934|Q18006592|Q11937672|5.0
4.809|Q18006620|Q11937672|5.0
4.586|Q18007325|Q11937672|5.0
3.367|Q18007451|Q11937672|5.0
4.046|Q21042493|Q11937672|5.0
4.373|Q21042550|Q11937672|5.0
3.13|Q67607607|Q11937672|5.0
4.531|Q73283224|Q11937672|5.0
4.739|Q73378696|Q11937672|5.0
3.61|Q73405559|Q11937672|5.0
3.817|Q107302914|Q11937672|5.0
4.198|Q107302916|Q11937672|5.0
4.853|Q107303147|Q11937672|5.0
4.938|Q107303160|Q11937672|5.0
3.135|Q107303161|Q11937672|5.0
4.559|Q107303168|Q11937672|5.0
4.992|Q107303171|Q11937672|5.0
4.954|Q107303173|Q11937672|5.0
4.895|Q107303174|Q11937672|5.0
4.332|Q107303175|Q11937672|5.0
3.393|Q107303182|Q11937672|5.0
4.734|Q107303191|Q11937672|5.0
4.777|Q107303193|Q11937672|5.0
4.982|Q107303203|Q11937672|5.0
4.439|Q107303204|Q11937672|5.0
4.304|Q107303205|Q11937672|5.0
4.854|Q107303206|Q11937672|5.0
3.153|Q107303210|Q11937672|5.0
4.966|Q107303213|Q11937672|5.0
3.149|Q107303217|Q11937672|5.0
4.429|Q107303229|Q11937672|5.0
3.152|Q107303232|Q11937672|5.0
3.899|Q107303235|Q11937672|5.0
4.891|Q107303242|Q11937672|5.0
4.478|Q107303257|Q11937672|5.0
2.787|Q107306893|Q11937672|5.0
3.913|Q11945844|Q11937672|5.0
4.798|Q11947045|Q11937672|5.0
4.79|Q107307002|Q11937672|5.0
4.843|Q107307067|Q11937672|5.0
2.803|Q11911297|Q11937672|5.0
2.434|Q11949365|Q11937672|5.0
2.713|Q17184239|Q11937672|5.0
3.087|Q67607746|Q11937672|5.0
2.864|Q68042809|Q11937672|5.0
3.13|Q73376750|Q11937672|5.0
2.8|Q73406412|Q11937672|5.0
14.587|Q24021866|Q11938998|30.0
17.194|Q9058909|Q11938998|30.0
17.848|Q24021657|Q11938998|30.0
22.248|Q24022007|Q11938998|30.0
21.416|Q24022008|Q11938998|30.0
19.837|Q24022009|Q11938998|30.0
18.29|Q24022010|Q11938998|30.0
16.872|Q24022011|Q11938998|30.0
19.603|Q11944047|Q11938998|30.0
14.719|Q18046863|Q11938998|30.0
11.613|Q18046869|Q11938998|30.0
16.949|Q23985764|Q11938998|30.0
11.91|Q23985765|Q11938998|30.0
19.783|Q23987383|Q11938998|30.0
14.76|Q24021616|Q11938998|30.0
22.455|Q25423967|Q11938998|30.0
22.45|Q28710737|Q11938998|30.0
10.448|Q8242671|Q11938998|30.0
17.142|Q3798018|Q11938998|30.0
21.758|Q11280332|Q11938998|30.0
24.785|Q11916308|Q11938998|30.0
17.624|Q17618822|Q11938998|30.0
21.059|Q19716480|Q11938998|30.0
1.97|Q6034590|Q11938998|30.0
23.997|Q6034197|Q11938998|30.0
4.295|Q47544|Q11938998|5.0
2.083|Q615025|Q11938998|5.0
2.007|Q615438|Q11938998|5.0
2.051|Q1590785|Q11938998|5.0
2.049|Q1645723|Q11938998|5.0
4.156|Q1645781|Q11938998|5.0
3.487|Q1763720|Q11938998|5.0
4.654|Q1768700|Q11938998|5.0
2.067|Q2191428|Q11938998|5.0
1.965|Q2834159|Q11938998|5.0
2.88|Q3285386|Q11938998|5.0
1.879|Q3604774|Q11938998|5.0
4.967|Q3798011|Q11938998|5.0
4.703|Q5697142|Q11938998|5.0
2.001|Q5703193|Q11938998|5.0
4.134|Q5786020|Q11938998|5.0
2.228|Q5836553|Q11938998|5.0
3.932|Q5836669|Q11938998|5.0
3.955|Q5910419|Q11938998|5.0
2.137|Q5912750|Q11938998|5.0
4.683|Q6164161|Q11938998|5.0
4.292|Q8779537|Q11938998|5.0
1.84|Q8779933|Q11938998|5.0
4.259|Q9007752|Q11938998|5.0
3.468|Q23982783|Q11938998|5.0
4.813|Q62092162|Q11938998|5.0
4.857|Q67505210|Q11938998|5.0
3.727|Q70185107|Q11938998|5.0
4.395|Q70202357|Q11938998|5.0
4.599|Q70202359|Q11938998|5.0
4.986|Q70202376|Q11938998|5.0
2.974|Q70202937|Q11938998|5.0
4.457|Q70202938|Q11938998|5.0
3.954|Q70202940|Q11938998|5.0
4.804|Q79459098|Q11938998|5.0
4.812|Q79622000|Q11938998|5.0
4.798|Q79624493|Q11938998|5.0
3.869|Q80159009|Q11938998|5.0
4.184|Q80162102|Q11938998|5.0
2.917|Q80164304|Q11938998|5.0
4.158|Q80170925|Q11938998|5.0
4.014|Q80170927|Q11938998|5.0
4.051|Q80170931|Q11938998|5.0
2.126|Q85728778|Q11938998|5.0
4.157|Q85729120|Q11938998|5.0
4.839|Q87821391|Q11938998|5.0
3.954|Q87968861|Q11938998|5.0
3.92|Q87971300|Q11938998|5.0
4.501|Q102018113|Q11938998|5.0
3.45|Q103197729|Q11938998|5.0
1.932|Q103197739|Q11938998|5.0
4.181|Q108134556|Q11938998|5.0
3.215|Q108134666|Q11938998|5.0
2.366|Q108134748|Q11938998|5.0
4.252|Q108134750|Q11938998|5.0
4.083|Q108139232|Q11938998|5.0
1.628|Q110021526|Q11938998|5.0
3.187|Q70202936|Q11938998|5.0
4.564|Q70202939|Q11938998|5.0
3.49|Q70202943|Q11938998|5.0
4.116|Q70900000|Q11938998|5.0
1.982|Q79351923|Q11938998|5.0
2.103|Q79351927|Q11938998|5.0
1.973|Q79352037|Q11938998|5.0
4.501|Q79383236|Q11938998|5.0
4.636|Q79383237|Q11938998|5.0
4.774|Q79621992|Q11938998|5.0
4.71|Q79622007|Q11938998|5.0
4.807|Q79622009|Q11938998|5.0
4.625|Q79624947|Q11938998|5.0
4.664|Q79624948|Q11938998|5.0
4.504|Q79629032|Q11938998|5.0
4.67|Q80075228|Q11938998|5.0
2.732|Q11690018|Q11938998|5.0
4.653|Q11913039|Q11938998|5.0
0.0|Q11938998|Q11938998|5.0
2.228|Q11955015|Q11938998|5.0
3.304|Q18006197|Q11938998|5.0
4.675|Q18171110|Q11938998|5.0
4.699|Q18171173|Q11938998|5.0
2.044|Q18172259|Q11938998|5.0
2.044|Q18175558|Q11938998|5.0
2.066|Q18175570|Q11938998|5.0
2.279|Q18177198|Q11938998|5.0
1.826|Q18182684|Q11938998|5.0
2.095|Q18186624|Q11938998|5.0
0.066|Q18190419|Q11938998|5.0
3.863|Q18337262|Q11938998|5.0
3.436|Q18338214|Q11938998|5.0
4.025|Q18339904|Q11938998|5.0
4.456|Q21265404|Q11938998|5.0
4.278|Q21278852|Q11938998|5.0
4.141|Q21279270|Q11938998|5.0
2.692|Q23982502|Q11938998|5.0
1.298|Q23982754|Q11938998|5.0
3.055|Q23986005|Q11938998|5.0
4.454|Q24011836|Q11938998|5.0
1.638|Q24011877|Q11938998|5.0
2.731|Q24011906|Q11938998|5.0
3.997|Q56707289|Q11938998|5.0
4.64|Q64624085|Q11938998|5.0
2.631|Q67503000|Q11938998|5.0
4.497|Q67505200|Q11938998|5.0
3.479|Q67505203|Q11938998|5.0
3.748|Q67577018|Q11938998|5.0
3.991|Q67579170|Q11938998|5.0
2.642|Q70192442|Q11938998|5.0
3.722|Q70192443|Q11938998|5.0
2.63|Q70195692|Q11938998|5.0
2.79|Q70202368|Q11938998|5.0
3.115|Q70202373|Q11938998|5.0
3.836|Q70202379|Q11938998|5.0
4.587|Q70202382|Q11938998|5.0
19.813|Q11948940|Q11938645|30.0
25.637|Q65206990|Q11938645|30.0
18.748|Q113111090|Q11938645|30.0
29.637|Q17635308|Q11938645|30.0
29.101|Q17638346|Q11938645|30.0
23.342|Q48759344|Q11938645|30.0
28.803|Q56401633|Q11938645|30.0
27.639|Q56401635|Q11938645|30.0
27.255|Q56401636|Q11938645|30.0
25.218|Q63172847|Q11938645|30.0
24.658|Q63439423|Q11938645|30.0
28.298|Q63531063|Q11938645|30.0
29.41|Q64024874|Q11938645|30.0
29.525|Q65212523|Q11938645|30.0
29.239|Q63293832|Q11938645|30.0
28.675|Q63871905|Q11938645|30.0
25.415|Q65205117|Q11938645|30.0
2.141|Q12318|Q11938645|5.0
1.789|Q589414|Q11938645|5.0
4.161|Q9090890|Q11938645|5.0
0.0|Q11938645|Q11938645|5.0
3.822|Q11945079|Q11938645|5.0
4.938|Q11945647|Q11938645|5.0
2.273|Q11948697|Q11938645|5.0
2.503|Q17300833|Q11938645|5.0
4.614|Q18005376|Q11938645|5.0
1.77|Q18007013|Q11938645|5.0
0.449|Q18007755|Q11938645|5.0
4.903|Q18696835|Q11938645|5.0
4.786|Q21042523|Q11938645|5.0
1.73|Q21197693|Q11938645|5.0
0.056|Q22227209|Q11938645|5.0
1.816|Q22227213|Q11938645|5.0
3.089|Q107033929|Q11938645|5.0
1.273|Q107033931|Q11938645|5.0
2.535|Q107033932|Q11938645|5.0
2.155|Q107033933|Q11938645|5.0
1.134|Q107033934|Q11938645|5.0
1.23|Q107033936|Q11938645|5.0
4.087|Q107033938|Q11938645|5.0
1.947|Q107033939|Q11938645|5.0
3.019|Q107033940|Q11938645|5.0
1.171|Q107033989|Q11938645|5.0
4.903|Q110642396|Q11938645|5.0
