distance|iqid|vqid|maxradius
4.66|Q26822201|Q1059853|5.0
4.741|Q26897754|Q1059853|5.0
3.911|Q27043701|Q1059853|5.0
3.791|Q27556319|Q1059853|5.0
3.784|Q27675874|Q1059853|5.0
4.811|Q28002601|Q1059853|5.0
4.924|Q28793572|Q1059853|5.0
4.95|Q28793584|Q1059853|5.0
4.936|Q28793723|Q1059853|5.0
4.86|Q28793804|Q1059853|5.0
4.739|Q28808767|Q1059853|5.0
4.758|Q28938378|Q1059853|5.0
4.289|Q29397139|Q1059853|5.0
3.847|Q29448187|Q1059853|5.0
3.776|Q16577620|Q1059853|5.0
2.949|Q18200522|Q1059853|5.0
3.057|Q24021412|Q1059853|5.0
3.298|Q25931016|Q1059853|5.0
3.287|Q26833927|Q1059853|5.0
2.835|Q26834158|Q1059853|5.0
1.606|Q28008573|Q1059853|5.0
2.968|Q30254225|Q1059853|5.0
3.552|Q30300905|Q1059853|5.0
2.648|Q36875012|Q1059853|5.0
1.478|Q48782317|Q1059853|5.0
1.852|Q48985598|Q1059853|5.0
2.3|Q50036379|Q1059853|5.0
4.603|Q52356909|Q1059853|5.0
3.078|Q52683954|Q1059853|5.0
2.339|Q52684481|Q1059853|5.0
3.309|Q52685356|Q1059853|5.0
3.081|Q56121122|Q1059853|5.0
3.145|Q56121903|Q1059853|5.0
3.305|Q56122321|Q1059853|5.0
3.432|Q56122609|Q1059853|5.0
2.274|Q56241043|Q1059853|5.0
2.408|Q56241188|Q1059853|5.0
2.376|Q56241214|Q1059853|5.0
2.309|Q56241282|Q1059853|5.0
4.603|Q56284640|Q1059853|5.0
2.732|Q56427448|Q1059853|5.0
4.539|Q56494328|Q1059853|5.0
3.711|Q56787231|Q1059853|5.0
1.835|Q63226588|Q1059853|5.0
2.189|Q77082477|Q1059853|5.0
2.974|Q85696860|Q1059853|5.0
2.847|Q85697088|Q1059853|5.0
1.897|Q85697227|Q1059853|5.0
1.616|Q85697304|Q1059853|5.0
2.016|Q85697428|Q1059853|5.0
1.818|Q85697843|Q1059853|5.0
3.676|Q85698014|Q1059853|5.0
2.649|Q85698696|Q1059853|5.0
3.595|Q87762021|Q1059853|5.0
2.941|Q87762112|Q1059853|5.0
2.937|Q87762138|Q1059853|5.0
16.874|Q23986017|Q106481135|30.0
16.852|Q108095358|Q106481135|30.0
8.75|Q602169|Q106481135|30.0
8.75|Q3650066|Q106481135|30.0
16.163|Q6143604|Q106481135|30.0
37.28|Q3820256|Q106481135|50.0
2.981|Q1358171|Q106481135|5.0
2.562|Q5757356|Q106481135|5.0
2.953|Q24009337|Q106481135|5.0
3.259|Q43159887|Q106481135|5.0
3.286|Q60607788|Q106481135|5.0
1.401|Q72864165|Q106481135|5.0
2.726|Q97288035|Q106481135|5.0
2.693|Q97602224|Q106481135|5.0
0.0|Q106481135|Q106481135|5.0
3.452|Q108565073|Q106481135|5.0
2.788|Q108603584|Q106481135|5.0
2.745|Q108603710|Q106481135|5.0
3.074|Q108603739|Q106481135|5.0
3.151|Q108889007|Q106481135|5.0
3.184|Q108889054|Q106481135|5.0
2.656|Q110670974|Q106481135|5.0
4.698|Q110671210|Q106481135|5.0
2.047|Q5846295|Q106577021|5.0
1.176|Q60607782|Q106577021|5.0
3.575|Q97288079|Q106577021|5.0
4.042|Q98835311|Q106577021|5.0
3.922|Q105890319|Q106577021|5.0
0.0|Q106577021|Q106577021|5.0
0.154|Q106577125|Q106577021|5.0
2.054|Q106775917|Q106577021|5.0
4.619|Q110671193|Q106577021|5.0
4.905|Q23988279|Q106577125|5.0
23.326|Q1412468|Q106623601|30.0
21.179|Q2095610|Q106623601|30.0
19.667|Q4448356|Q106623601|30.0
20.063|Q5671137|Q106623601|30.0
22.622|Q5964816|Q106623601|30.0
23.122|Q5978575|Q106623601|30.0
17.045|Q6022891|Q106623601|30.0
22.022|Q6399852|Q106623601|30.0
21.251|Q8344272|Q106623601|30.0
16.847|Q23994183|Q106623601|30.0
26.646|Q23995894|Q106623601|30.0
22.068|Q23999201|Q106623601|30.0
20.65|Q24003492|Q106623601|30.0
29.252|Q24021973|Q106623601|30.0
17.721|Q97863777|Q106623601|30.0
16.693|Q1478880|Q106623601|30.0
24.502|Q5411996|Q106623601|30.0
20.232|Q5738040|Q106623601|30.0
25.168|Q5978565|Q106623601|30.0
16.988|Q6022241|Q106623601|30.0
16.517|Q6109089|Q106623601|30.0
16.25|Q6109091|Q106623601|30.0
29.782|Q8538522|Q106623601|30.0
27.508|Q23996068|Q106623601|30.0
28.122|Q23999600|Q106623601|30.0
26.383|Q5413857|Q106623601|30.0
29.403|Q5738033|Q106623601|30.0
18.794|Q23992821|Q106623601|30.0
25.808|Q24002276|Q106623601|30.0
28.957|Q1976065|Q106623601|30.0
25.866|Q5671104|Q106623601|30.0
15.891|Q5964846|Q106623601|30.0
16.384|Q6073936|Q106623601|30.0
27.549|Q6109084|Q106623601|30.0
26.097|Q6150869|Q106623601|30.0
27.104|Q20892636|Q106623601|30.0
13.237|Q23994372|Q106623601|30.0
16.385|Q23996065|Q106623601|30.0
28.91|Q24001867|Q106623601|30.0
18.952|Q23994312|Q106623601|30.0
9.013|Q23995123|Q106623601|30.0
1.935|Q106284108|Q106623601|30.0
1.43|Q26266052|Q106623601|30.0
1.344|Q28664145|Q106623601|30.0
4.12|Q263315|Q106623601|5.0
2.625|Q557337|Q106623601|5.0
2.041|Q876311|Q106623601|5.0
1.665|Q1046543|Q106623601|5.0
2.047|Q1499912|Q106623601|5.0
1.48|Q15684|Q106623601|5.0
1.431|Q244947|Q106623601|5.0
2.642|Q1799223|Q106623601|5.0
4.636|Q3325675|Q106623601|5.0
1.595|Q4890954|Q106623601|5.0
2.233|Q5488003|Q106623601|5.0
2.273|Q5692199|Q106623601|5.0
1.754|Q5910761|Q106623601|5.0
1.757|Q5910969|Q106623601|5.0
2.01|Q5954130|Q106623601|5.0
1.25|Q6021309|Q106623601|5.0
1.736|Q6129465|Q106623601|5.0
1.864|Q6139765|Q106623601|5.0
3.226|Q6170829|Q106623601|5.0
1.373|Q283501|Q106623601|5.0
1.94|Q1919663|Q106623601|5.0
2.181|Q1997245|Q106623601|5.0
2.163|Q2047578|Q106623601|5.0
1.491|Q5655771|Q106623601|5.0
1.438|Q5681489|Q106623601|5.0
1.599|Q5702907|Q106623601|5.0
0.949|Q5872094|Q106623601|5.0
1.257|Q5910626|Q106623601|5.0
1.48|Q5911543|Q106623601|5.0
1.57|Q5912374|Q106623601|5.0
1.77|Q5912556|Q106623601|5.0
1.406|Q6021377|Q106623601|5.0
1.846|Q6101697|Q106623601|5.0
1.974|Q7829785|Q106623601|5.0
1.483|Q8350468|Q106623601|5.0
3.24|Q10926969|Q106623601|5.0
1.468|Q14635236|Q106623601|5.0
1.34|Q15728389|Q106623601|5.0
1.482|Q16487103|Q106623601|5.0
1.47|Q16620289|Q106623601|5.0
1.84|Q16867387|Q106623601|5.0
1.5|Q19521952|Q106623601|5.0
1.98|Q19950092|Q106623601|5.0
1.161|Q20962457|Q106623601|5.0
1.683|Q21006939|Q106623601|5.0
1.359|Q24002573|Q106623601|5.0
2.083|Q24014407|Q106623601|5.0
1.874|Q24014504|Q106623601|5.0
1.236|Q24023788|Q106623601|5.0
1.301|Q28662856|Q106623601|5.0
1.36|Q30001710|Q106623601|5.0
0.894|Q30280488|Q106623601|5.0
1.332|Q32037230|Q106623601|5.0
1.08|Q32154604|Q106623601|5.0
1.687|Q42311478|Q106623601|5.0
1.563|Q43074289|Q106623601|5.0
1.806|Q43088445|Q106623601|5.0
1.854|Q43128376|Q106623601|5.0
1.998|Q43172581|Q106623601|5.0
1.719|Q48332178|Q106623601|5.0
1.172|Q48332945|Q106623601|5.0
1.422|Q48333354|Q106623601|5.0
1.715|Q52161410|Q106623601|5.0
1.825|Q55346142|Q106623601|5.0
1.896|Q7085486|Q106623601|5.0
2.196|Q8841928|Q106623601|5.0
1.599|Q12219988|Q106623601|5.0
2.229|Q16614761|Q106623601|5.0
2.057|Q16867463|Q106623601|5.0
1.429|Q17042996|Q106623601|5.0
2.178|Q18194102|Q106623601|5.0
1.873|Q19360302|Q106623601|5.0
2.134|Q19521962|Q106623601|5.0
1.168|Q19521966|Q106623601|5.0
2.729|Q19949835|Q106623601|5.0
4.13|Q24014474|Q106623601|5.0
2.657|Q24019757|Q106623601|5.0
1.928|Q26877810|Q106623601|5.0
1.484|Q29323675|Q106623601|5.0
1.48|Q29323795|Q106623601|5.0
1.735|Q32193859|Q106623601|5.0
1.73|Q32199244|Q106623601|5.0
1.763|Q37462229|Q106623601|5.0
1.908|Q41532894|Q106623601|5.0
1.702|Q42912722|Q106623601|5.0
1.9|Q43150775|Q106623601|5.0
1.73|Q43190863|Q106623601|5.0
1.583|Q48328792|Q106623601|5.0
2.235|Q48330514|Q106623601|5.0
2.737|Q48335674|Q106623601|5.0
2.308|Q55329789|Q106623601|5.0
1.713|Q56697769|Q106623601|5.0
1.701|Q56698012|Q106623601|5.0
1.768|Q63872631|Q106623601|5.0
2.906|Q64029369|Q106623601|5.0
2.828|Q64076347|Q106623601|5.0
2.54|Q64076759|Q106623601|5.0
1.826|Q64947719|Q106623601|5.0
1.578|Q84050101|Q106623601|5.0
1.976|Q84154441|Q106623601|5.0
2.231|Q84155920|Q106623601|5.0
1.571|Q84262836|Q106623601|5.0
3.039|Q23992884|Q106623601|5.0
4.287|Q23995119|Q106623601|5.0
3.654|Q106627419|Q106623601|5.0
4.146|Q106649207|Q106623601|5.0
2.707|Q106691877|Q106623601|5.0
4.716|Q108874786|Q106623601|5.0
4.924|Q107552300|Q106623601|5.0
1.87|Q108381069|Q106623601|5.0
1.712|Q108381855|Q106623601|5.0
1.985|Q108381977|Q106623601|5.0
2.306|Q108396462|Q106623601|5.0
2.523|Q108396768|Q106623601|5.0
1.89|Q108406542|Q106623601|5.0
2.295|Q109337792|Q106623601|5.0
3.451|Q109408173|Q106623601|5.0
2.024|Q110645080|Q106623601|5.0
1.628|Q110809652|Q106623601|5.0
1.227|Q111124116|Q106623601|5.0
1.715|Q111388649|Q106623601|5.0
1.827|Q111388650|Q106623601|5.0
1.767|Q111408951|Q106623601|5.0
2.521|Q112011742|Q106623601|5.0
2.76|Q112011743|Q106623601|5.0
1.492|Q99289242|Q106623601|5.0
1.599|Q99289780|Q106623601|5.0
1.372|Q99291711|Q106623601|5.0
1.592|Q99292133|Q106623601|5.0
1.785|Q100751081|Q106623601|5.0
1.85|Q104621378|Q106623601|5.0
1.78|Q104621502|Q106623601|5.0
1.678|Q104621586|Q106623601|5.0
1.806|Q104786169|Q106623601|5.0
1.352|Q105405842|Q106623601|5.0
0.358|Q106623475|Q106623601|5.0
0.0|Q106623601|Q106623601|5.0
1.484|Q107173751|Q106623601|5.0
0.722|Q107657804|Q106623601|5.0
1.543|Q108258183|Q106623601|5.0
1.224|Q108295028|Q106623601|5.0
1.569|Q108380350|Q106623601|5.0
1.609|Q108397249|Q106623601|5.0
1.944|Q108398848|Q106623601|5.0
1.959|Q108537070|Q106623601|5.0
1.694|Q108537258|Q106623601|5.0
2.64|Q108860636|Q106623601|5.0
1.146|Q110021273|Q106623601|5.0
1.146|Q110021275|Q106623601|5.0
1.384|Q110644981|Q106623601|5.0
1.518|Q111308146|Q106623601|5.0
1.325|Q111388651|Q106623601|5.0
1.83|Q111388654|Q106623601|5.0
1.097|Q112144153|Q106623601|5.0
4.682|Q107174092|Q106623601|5.0
4.729|Q107304177|Q106623601|5.0
4.086|Q107399611|Q106623601|5.0
1.404|Q56670038|Q106623601|5.0
1.678|Q56678141|Q106623601|5.0
1.491|Q59772027|Q106623601|5.0
1.492|Q64029590|Q106623601|5.0
2.12|Q85689764|Q106623601|5.0
1.854|Q85689793|Q106623601|5.0
1.521|Q85689795|Q106623601|5.0
1.419|Q85689799|Q106623601|5.0
1.848|Q85689803|Q106623601|5.0
1.373|Q85689811|Q106623601|5.0
1.452|Q85689827|Q106623601|5.0
1.512|Q85689830|Q106623601|5.0
2.146|Q85689832|Q106623601|5.0
1.587|Q85689839|Q106623601|5.0
1.72|Q87254204|Q106623601|5.0
1.917|Q87762454|Q106623601|5.0
1.95|Q97059099|Q106623601|5.0
1.806|Q98841850|Q106623601|5.0
1.531|Q98900930|Q106623601|5.0
2.447|Q85689730|Q106623601|5.0
2.447|Q85689732|Q106623601|5.0
2.447|Q85689737|Q106623601|5.0
2.049|Q85689819|Q106623601|5.0
2.306|Q85689837|Q106623601|5.0
2.502|Q85689842|Q106623601|5.0
1.718|Q85689843|Q106623601|5.0
1.721|Q85689848|Q106623601|5.0
2.502|Q87762452|Q106623601|5.0
1.981|Q96994709|Q106623601|5.0
1.995|Q97058479|Q106623601|5.0
2.129|Q97153879|Q106623601|5.0
1.747|Q97154004|Q106623601|5.0
2.993|Q97496462|Q106623601|5.0
2.491|Q97961678|Q106623601|5.0
2.072|Q99292021|Q106623601|5.0
2.29|Q99292826|Q106623601|5.0
2.381|Q99292874|Q106623601|5.0
3.504|Q99921303|Q106623601|5.0
2.165|Q104621313|Q106623601|5.0
4.97|Q66821340|Q106623475|5.0
4.706|Q61719007|Q106623475|5.0
29.915|Q24002930|Q106634888|30.0
4.624|Q1776896|Q106634888|5.0
2.924|Q1906443|Q106634888|5.0
1.059|Q1917243|Q106634888|5.0
4.46|Q1939048|Q106634888|5.0
2.876|Q5755578|Q106634888|5.0
3.196|Q6147672|Q106634888|5.0
4.281|Q24014433|Q106634888|5.0
1.063|Q24014436|Q106634888|5.0
4.457|Q24014534|Q106634888|5.0
2.958|Q24014572|Q106634888|5.0
2.925|Q30128332|Q106634888|5.0
2.916|Q43143986|Q106634888|5.0
4.876|Q85689864|Q106634888|5.0
0.0|Q106634888|Q106634888|5.0
4.64|Q106778347|Q106634888|5.0
4.902|Q106805029|Q106634888|5.0
4.491|Q111071271|Q106634888|5.0
0.647|Q111871627|Q106634888|5.0
28.299|Q2893942|Q106640536|30.0
29.913|Q6022487|Q106640536|30.0
20.578|Q56827229|Q106640536|30.0
23.847|Q23993718|Q106640536|30.0
18.281|Q24001763|Q106640536|30.0
27.404|Q57381532|Q106640536|30.0
25.088|Q3845789|Q106640536|30.0
16.208|Q5486294|Q106640536|30.0
13.283|Q23992936|Q106640536|30.0
14.864|Q24002357|Q106640536|30.0
22.129|Q23991295|Q106640536|30.0
0.0|Q106640536|Q106640536|5.0
3.104|Q107539255|Q106640536|5.0
3.053|Q108282677|Q106640536|5.0
2.728|Q1916649|Q106640536|5.0
4.85|Q1916987|Q106640536|5.0
1.999|Q1917009|Q106640536|5.0
4.955|Q12176436|Q106640536|5.0
2.509|Q16577958|Q106640536|5.0
4.822|Q24014413|Q106640536|5.0
2.756|Q24014420|Q106640536|5.0
4.934|Q99922006|Q106640536|5.0
23.924|Q557374|Q106193135|30.0
23.444|Q12253114|Q106193135|30.0
23.625|Q12253947|Q106193135|30.0
21.155|Q12258681|Q106193135|30.0
20.592|Q12264634|Q106193135|30.0
20.672|Q12264997|Q106193135|30.0
28.361|Q12265055|Q106193135|30.0
21.818|Q12268764|Q106193135|30.0
23.297|Q12269289|Q106193135|30.0
24.132|Q16516919|Q106193135|30.0
26.312|Q20492153|Q106193135|30.0
26.218|Q24001113|Q106193135|30.0
20.672|Q24874735|Q106193135|30.0
17.48|Q56669260|Q106193135|30.0
19.259|Q56677017|Q106193135|30.0
17.488|Q56887880|Q106193135|30.0
18.53|Q56887881|Q106193135|30.0
25.602|Q56903221|Q106193135|30.0
23.035|Q56903359|Q106193135|30.0
21.089|Q56903504|Q106193135|30.0
23.786|Q56903674|Q106193135|30.0
25.315|Q56903937|Q106193135|30.0
22.823|Q56918945|Q106193135|30.0
21.295|Q56919832|Q106193135|30.0
21.65|Q56927366|Q106193135|30.0
27.295|Q56941989|Q106193135|30.0
21.074|Q56944522|Q106193135|30.0
21.106|Q56945457|Q106193135|30.0
21.715|Q56947101|Q106193135|30.0
20.54|Q56947400|Q106193135|30.0
19.484|Q56948582|Q106193135|30.0
18.956|Q57085219|Q106193135|30.0
19.374|Q57085577|Q106193135|30.0
18.451|Q57085597|Q106193135|30.0
19.076|Q57085670|Q106193135|30.0
22.156|Q57085738|Q106193135|30.0
18.622|Q57085830|Q106193135|30.0
22.46|Q112780956|Q106193135|30.0
23.759|Q112782332|Q106193135|30.0
19.482|Q112785183|Q106193135|30.0
21.901|Q112785425|Q106193135|30.0
27.99|Q112786930|Q106193135|30.0
20.675|Q112789141|Q106193135|30.0
12.45|Q12254168|Q106193135|30.0
10.697|Q12268592|Q106193135|30.0
14.191|Q112785875|Q106193135|30.0
20.329|Q12253241|Q106193135|30.0
19.61|Q12253837|Q106193135|30.0
21.028|Q12254057|Q106193135|30.0
18.295|Q12254544|Q106193135|30.0
21.974|Q12258275|Q106193135|30.0
19.87|Q12259420|Q106193135|30.0
20.075|Q12262140|Q106193135|30.0
22.974|Q56651559|Q106193135|30.0
21.782|Q56887840|Q106193135|30.0
21.503|Q56918773|Q106193135|30.0
20.99|Q56919243|Q106193135|30.0
19.136|Q56919427|Q106193135|30.0
20.46|Q56919608|Q106193135|30.0
20.592|Q56927361|Q106193135|30.0
21.858|Q56927364|Q106193135|30.0
20.739|Q56927368|Q106193135|30.0
18.346|Q56945921|Q106193135|30.0
19.566|Q56946225|Q106193135|30.0
19.932|Q56946735|Q106193135|30.0
19.815|Q56947742|Q106193135|30.0
18.843|Q56948012|Q106193135|30.0
19.223|Q57085246|Q106193135|30.0
19.83|Q57085631|Q106193135|30.0
18.929|Q57085771|Q106193135|30.0
19.637|Q57085796|Q106193135|30.0
25.867|Q112780552|Q106193135|30.0
26.658|Q112782918|Q106193135|30.0
20.431|Q112785550|Q106193135|30.0
4.909|Q12254177|Q106193135|30.0
8.218|Q12262942|Q106193135|30.0
5.339|Q12268596|Q106193135|30.0
3.662|Q12265584|Q106193135|30.0
3.663|Q112784436|Q106193135|30.0
18.741|Q3237117|Q106193135|30.0
18.89|Q12254181|Q106193135|30.0
18.153|Q12264978|Q106193135|30.0
21.984|Q56651568|Q106193135|30.0
8.976|Q112779923|Q106193135|30.0
17.615|Q112781994|Q106193135|30.0
17.648|Q112785347|Q106193135|30.0
15.102|Q3552496|Q106193135|30.0
14.246|Q8245714|Q106193135|30.0
17.759|Q12254186|Q106193135|30.0
17.441|Q12254301|Q106193135|30.0
16.191|Q12258097|Q106193135|30.0
9.865|Q12262164|Q106193135|30.0
18.419|Q12265445|Q106193135|30.0
12.731|Q60450036|Q106193135|30.0
16.143|Q112783341|Q106193135|30.0
9.763|Q112783922|Q106193135|30.0
16.75|Q112785856|Q106193135|30.0
17.728|Q8538846|Q106193135|30.0
6.425|Q6920195|Q106193135|30.0
5.804|Q12254070|Q106193135|30.0
5.52|Q12257137|Q106193135|30.0
8.181|Q16516297|Q106193135|30.0
21.954|Q12266355|Q106193135|30.0
15.141|Q12263877|Q106193135|30.0
4.483|Q3120793|Q106193135|30.0
0.994|Q6553586|Q106193135|30.0
4.608|Q8963436|Q106193135|30.0
3.37|Q15993803|Q106193135|30.0
2.556|Q56650204|Q106193135|30.0
4.081|Q12256531|Q106193135|30.0
3.961|Q12259904|Q106193135|30.0
5.013|Q2865980|Q106193135|30.0
3.632|Q12258164|Q106193135|30.0
4.676|Q12261693|Q106193135|30.0
9.823|Q12255052|Q106193135|30.0
9.566|Q12268588|Q106193135|30.0
11.17|Q6155386|Q106193135|30.0
9.586|Q12261808|Q106193135|30.0
11.28|Q25477139|Q106193135|30.0
8.948|Q112780788|Q106193135|30.0
13.078|Q12255355|Q106193135|30.0
13.068|Q66370978|Q106193135|30.0
14.358|Q109332464|Q106193135|30.0
9.775|Q12258316|Q106193135|30.0
17.328|Q56681815|Q106193135|30.0
20.372|Q112781107|Q106193135|30.0
17.452|Q112783987|Q106193135|30.0
19.455|Q6553570|Q106193135|30.0
21.364|Q12254327|Q106193135|30.0
19.353|Q23999498|Q106193135|30.0
20.346|Q112785244|Q106193135|30.0
17.896|Q557452|Q106193135|30.0
22.881|Q12261376|Q106193135|30.0
25.21|Q1496690|Q106193135|30.0
25.129|Q12254156|Q106193135|30.0
24.384|Q12257019|Q106193135|30.0
27.93|Q12259542|Q106193135|30.0
28.417|Q24000991|Q106193135|30.0
28.058|Q112783264|Q106193135|30.0
27.813|Q112783950|Q106193135|30.0
27.99|Q31188902|Q106193135|30.0
27.864|Q112784256|Q106193135|30.0
25.402|Q12266927|Q106193135|30.0
29.617|Q66364499|Q106193135|30.0
29.475|Q66380820|Q106193135|30.0
25.154|Q112782427|Q106193135|30.0
25.166|Q112784034|Q106193135|30.0
29.619|Q112785373|Q106193135|30.0
22.42|Q23385342|Q106193135|30.0
24.936|Q112781009|Q106193135|30.0
20.665|Q112783291|Q106193135|30.0
22.064|Q112783705|Q106193135|30.0
26.019|Q112784226|Q106193135|30.0
28.984|Q112784245|Q106193135|30.0
24.925|Q112784711|Q106193135|30.0
26.94|Q112785572|Q106193135|30.0
26.82|Q112785726|Q106193135|30.0
27.817|Q112785844|Q106193135|30.0
26.646|Q112787243|Q106193135|30.0
28.952|Q458478|Q106193135|30.0
24.464|Q557367|Q106193135|30.0
26.727|Q965376|Q106193135|30.0
24.963|Q2828822|Q106193135|30.0
21.654|Q2838723|Q106193135|30.0
21.281|Q2863619|Q106193135|30.0
28.129|Q3050872|Q106193135|30.0
19.458|Q3122365|Q106193135|30.0
23.258|Q3129191|Q106193135|30.0
20.945|Q3192720|Q106193135|30.0
23.647|Q3461571|Q106193135|30.0
26.862|Q6171109|Q106193135|30.0
20.953|Q12255537|Q106193135|30.0
23.744|Q23384920|Q106193135|30.0
25.985|Q23385183|Q106193135|30.0
22.26|Q9060764|Q106193135|30.0
22.21|Q24023262|Q106193135|30.0
17.052|Q5835848|Q106193135|30.0
15.687|Q5851956|Q106193135|30.0
14.496|Q11699738|Q106193135|30.0
19.153|Q8204949|Q106193135|30.0
19.081|Q8210861|Q106193135|30.0
22.849|Q5183580|Q106193135|30.0
25.016|Q5643861|Q106193135|30.0
24.536|Q11688226|Q106193135|30.0
23.582|Q11699722|Q106193135|30.0
23.87|Q11704669|Q106193135|30.0
24.823|Q24024598|Q106193135|30.0
21.019|Q3390854|Q106193135|30.0
22.086|Q12254028|Q106193135|30.0
20.548|Q24024677|Q106193135|30.0
23.867|Q9017132|Q106193135|30.0
27.122|Q9019856|Q106193135|30.0
27.222|Q23996018|Q106193135|30.0
18.908|Q28120546|Q106193135|30.0
19.43|Q28120559|Q106193135|30.0
20.659|Q28120562|Q106193135|30.0
22.03|Q28120481|Q106193135|30.0
19.942|Q28120561|Q106193135|30.0
26.533|Q28120567|Q106193135|30.0
29.491|Q28120577|Q106193135|30.0
20.173|Q11699718|Q106193135|30.0
29.912|Q5558228|Q106193135|30.0
25.222|Q28119472|Q106193135|30.0
23.563|Q28120573|Q106193135|30.0
24.934|Q28120574|Q106193135|30.0
25.04|Q28120569|Q106193135|30.0
26.141|Q12255014|Q106193135|30.0
22.902|Q95612864|Q106193135|30.0
22.69|Q95615242|Q106193135|30.0
20.731|Q95612754|Q106193135|30.0
25.287|Q95612881|Q106193135|30.0
22.185|Q95615138|Q106193135|30.0
22.248|Q95615285|Q106193135|30.0
22.493|Q95615421|Q106193135|30.0
21.883|Q95618204|Q106193135|30.0
25.675|Q95621130|Q106193135|30.0
23.813|Q95622206|Q106193135|30.0
22.656|Q95629457|Q106193135|30.0
21.38|Q95629615|Q106193135|30.0
26.616|Q95630174|Q106193135|30.0
23.198|Q95610583|Q106193135|30.0
21.274|Q95615168|Q106193135|30.0
20.48|Q95616392|Q106193135|30.0
22.668|Q95619244|Q106193135|30.0
21.796|Q95619650|Q106193135|30.0
20.729|Q95621427|Q106193135|30.0
20.731|Q95629100|Q106193135|30.0
21.034|Q95629145|Q106193135|30.0
19.662|Q95629571|Q106193135|30.0
22.062|Q95630380|Q106193135|30.0
21.234|Q95630430|Q106193135|30.0
25.307|Q11703431|Q106193135|30.0
22.852|Q34650734|Q106193135|30.0
20.277|Q95610415|Q106193135|30.0
24.114|Q95610887|Q106193135|30.0
22.241|Q95614115|Q106193135|30.0
20.685|Q95617406|Q106193135|30.0
25.062|Q95620437|Q106193135|30.0
25.522|Q95621008|Q106193135|30.0
23.493|Q95621091|Q106193135|30.0
24.76|Q95630408|Q106193135|30.0
20.253|Q95630409|Q106193135|30.0
25.959|Q95611528|Q106193135|30.0
20.423|Q95611667|Q106193135|30.0
24.116|Q95614513|Q106193135|30.0
26.076|Q95615052|Q106193135|30.0
24.797|Q95615447|Q106193135|30.0
20.074|Q95617671|Q106193135|30.0
19.359|Q95617769|Q106193135|30.0
22.196|Q95618390|Q106193135|30.0
24.522|Q95620756|Q106193135|30.0
20.459|Q95620864|Q106193135|30.0
19.695|Q95621067|Q106193135|30.0
19.271|Q95621221|Q106193135|30.0
22.08|Q95621610|Q106193135|30.0
22.028|Q95628775|Q106193135|30.0
21.067|Q95629446|Q106193135|30.0
21.447|Q95629669|Q106193135|30.0
21.402|Q95611687|Q106193135|30.0
20.372|Q95615173|Q106193135|30.0
17.23|Q95615327|Q106193135|30.0
18.723|Q95615992|Q106193135|30.0
19.409|Q95616344|Q106193135|30.0
20.164|Q95617362|Q106193135|30.0
17.201|Q95617398|Q106193135|30.0
18.755|Q95617495|Q106193135|30.0
18.277|Q95619740|Q106193135|30.0
18.827|Q95620022|Q106193135|30.0
17.635|Q95620543|Q106193135|30.0
19.408|Q95620633|Q106193135|30.0
17.179|Q95621058|Q106193135|30.0
18.411|Q95621587|Q106193135|30.0
18.249|Q95621707|Q106193135|30.0
17.22|Q95621823|Q106193135|30.0
18.075|Q95622618|Q106193135|30.0
20.222|Q95629133|Q106193135|30.0
19.299|Q95629171|Q106193135|30.0
19.369|Q95629522|Q106193135|30.0
20.168|Q95629667|Q106193135|30.0
19.665|Q95630204|Q106193135|30.0
14.859|Q95610216|Q106193135|30.0
11.482|Q95610455|Q106193135|30.0
15.03|Q95611594|Q106193135|30.0
15.162|Q95611666|Q106193135|30.0
15.0|Q95613358|Q106193135|30.0
14.001|Q95613556|Q106193135|30.0
17.696|Q95613795|Q106193135|30.0
15.744|Q95617562|Q106193135|30.0
14.933|Q95619756|Q106193135|30.0
15.785|Q95619796|Q106193135|30.0
15.777|Q95619897|Q106193135|30.0
13.884|Q95621072|Q106193135|30.0
14.568|Q95621991|Q106193135|30.0
12.919|Q95622166|Q106193135|30.0
17.507|Q95622234|Q106193135|30.0
14.252|Q95622628|Q106193135|30.0
15.578|Q95628873|Q106193135|30.0
10.92|Q95628955|Q106193135|30.0
12.798|Q95630268|Q106193135|30.0
16.097|Q95630420|Q106193135|30.0
14.289|Q95630429|Q106193135|30.0
12.768|Q12263740|Q106193135|30.0
10.525|Q95610557|Q106193135|30.0
15.526|Q95611421|Q106193135|30.0
12.637|Q95611866|Q106193135|30.0
13.142|Q95611998|Q106193135|30.0
10.022|Q95612209|Q106193135|30.0
11.634|Q95614363|Q106193135|30.0
10.329|Q95618150|Q106193135|30.0
12.693|Q95618187|Q106193135|30.0
15.661|Q95618538|Q106193135|30.0
9.95|Q95619025|Q106193135|30.0
14.212|Q95620968|Q106193135|30.0
13.863|Q95622177|Q106193135|30.0
9.509|Q95622184|Q106193135|30.0
9.931|Q95628927|Q106193135|30.0
16.059|Q95629255|Q106193135|30.0
12.713|Q95629467|Q106193135|30.0
8.191|Q95629595|Q106193135|30.0
13.615|Q95629829|Q106193135|30.0
15.304|Q95630055|Q106193135|30.0
11.967|Q95630089|Q106193135|30.0
11.118|Q95630345|Q106193135|30.0
9.746|Q95630491|Q106193135|30.0
20.828|Q12254039|Q106193135|30.0
17.801|Q95610446|Q106193135|30.0
18.723|Q95610495|Q106193135|30.0
