distance|iqid|vqid|maxradius
3.384|Q111872160|Q11703547|5.0
2.978|Q98972759|Q11703547|5.0
0.95|Q98972964|Q11703547|5.0
2.099|Q98972985|Q11703547|5.0
1.916|Q110642006|Q11703547|5.0
2.419|Q111338916|Q11703547|5.0
2.027|Q111338922|Q11703547|5.0
3.101|Q111339135|Q11703547|5.0
2.657|Q111339454|Q11703547|5.0
3.26|Q111595538|Q11703547|5.0
3.199|Q111595539|Q11703547|5.0
2.873|Q111595776|Q11703547|5.0
4.619|Q98971686|Q11703547|5.0
4.287|Q98972723|Q11703547|5.0
3.966|Q98972726|Q11703547|5.0
4.567|Q98972742|Q11703547|5.0
1.704|Q98972965|Q11703547|5.0
4.219|Q98972967|Q11703547|5.0
1.43|Q98972968|Q11703547|5.0
3.032|Q98972971|Q11703547|5.0
3.971|Q98972973|Q11703547|5.0
2.217|Q98972974|Q11703547|5.0
3.522|Q98972976|Q11703547|5.0
2.434|Q98972977|Q11703547|5.0
3.669|Q98972978|Q11703547|5.0
4.419|Q110642024|Q11703547|5.0
1.667|Q111261099|Q11703547|5.0
4.857|Q111338771|Q11703547|5.0
4.922|Q111338944|Q11703547|5.0
2.577|Q111338952|Q11703547|5.0
4.875|Q110642005|Q11703547|5.0
4.805|Q111339258|Q11703547|5.0
4.867|Q111595524|Q11703547|5.0
4.819|Q111595529|Q11703547|5.0
4.32|Q111595536|Q11703547|5.0
2.939|Q20875206|Q11703547|5.0
2.834|Q20875213|Q11703547|5.0
3.197|Q20875216|Q11703547|5.0
2.525|Q21192803|Q11703547|5.0
0.716|Q21530131|Q11703547|5.0
0.835|Q21530165|Q11703547|5.0
0.196|Q21568875|Q11703547|5.0
3.355|Q23927969|Q11703547|5.0
2.722|Q24035571|Q11703547|5.0
2.87|Q45892565|Q11703547|5.0
3.041|Q55870161|Q11703547|5.0
2.977|Q55870583|Q11703547|5.0
2.715|Q55871424|Q11703547|5.0
3.135|Q55871575|Q11703547|5.0
2.516|Q55872944|Q11703547|5.0
2.861|Q55873004|Q11703547|5.0
2.335|Q61747432|Q11703547|5.0
3.192|Q66833871|Q11703547|5.0
0.97|Q67131152|Q11703547|5.0
1.044|Q67151222|Q11703547|5.0
2.964|Q73362661|Q11703547|5.0
2.88|Q73417607|Q11703547|5.0
2.989|Q81933040|Q11703547|5.0
3.09|Q81933067|Q11703547|5.0
2.465|Q85694452|Q11703547|5.0
2.566|Q85694469|Q11703547|5.0
2.549|Q85694481|Q11703547|5.0
2.828|Q85694502|Q11703547|5.0
1.95|Q96775107|Q11703547|5.0
1.072|Q98972725|Q11703547|5.0
3.775|Q98972751|Q11703547|5.0
3.1|Q18696004|Q11703547|5.0
2.999|Q18696006|Q11703547|5.0
3.039|Q18696007|Q11703547|5.0
3.267|Q18696011|Q11703547|5.0
3.25|Q18696019|Q11703547|5.0
2.025|Q18696160|Q11703547|5.0
2.922|Q18696189|Q11703547|5.0
3.236|Q18696251|Q11703547|5.0
3.275|Q18696580|Q11703547|5.0
3.137|Q18696581|Q11703547|5.0
3.223|Q18696586|Q11703547|5.0
1.98|Q18696622|Q11703547|5.0
2.01|Q18696625|Q11703547|5.0
3.06|Q18696928|Q11703547|5.0
3.069|Q18696942|Q11703547|5.0
3.136|Q18696998|Q11703547|5.0
3.368|Q18696999|Q11703547|5.0
3.205|Q18697000|Q11703547|5.0
3.275|Q20875000|Q11703547|5.0
3.208|Q20875046|Q11703547|5.0
3.044|Q20875050|Q11703547|5.0
3.315|Q20875055|Q11703547|5.0
3.156|Q20875103|Q11703547|5.0
3.225|Q20875227|Q11703547|5.0
3.302|Q20875228|Q11703547|5.0
3.065|Q20875332|Q11703547|5.0
1.475|Q20875598|Q11703547|5.0
2.071|Q21530096|Q11703547|5.0
3.01|Q23928437|Q11703547|5.0
3.073|Q27679677|Q11703547|5.0
3.172|Q55869449|Q11703547|5.0
3.066|Q55872654|Q11703547|5.0
2.376|Q55872810|Q11703547|5.0
2.803|Q55872901|Q11703547|5.0
2.567|Q61747406|Q11703547|5.0
3.13|Q61747446|Q11703547|5.0
1.887|Q61747449|Q11703547|5.0
2.066|Q61747465|Q11703547|5.0
2.423|Q73243926|Q11703547|5.0
1.596|Q73262608|Q11703547|5.0
2.442|Q73262725|Q11703547|5.0
3.244|Q81933072|Q11703547|5.0
2.687|Q81933082|Q11703547|5.0
3.229|Q81937667|Q11703547|5.0
3.091|Q85694454|Q11703547|5.0
3.087|Q85694505|Q11703547|5.0
3.251|Q96775106|Q11703547|5.0
3.869|Q18696975|Q11703547|5.0
3.629|Q18696977|Q11703547|5.0
1.674|Q20875005|Q11703547|5.0
3.995|Q20875025|Q11703547|5.0
3.464|Q20875041|Q11703547|5.0
3.638|Q20875054|Q11703547|5.0
3.446|Q20875074|Q11703547|5.0
3.975|Q20875075|Q11703547|5.0
2.655|Q20875130|Q11703547|5.0
3.52|Q20875250|Q11703547|5.0
3.436|Q20875334|Q11703547|5.0
3.311|Q20875588|Q11703547|5.0
3.82|Q20875592|Q11703547|5.0
3.268|Q20875600|Q11703547|5.0
2.552|Q20875602|Q11703547|5.0
2.575|Q21281748|Q11703547|5.0
4.392|Q21604702|Q11703547|5.0
3.353|Q26620233|Q11703547|5.0
3.622|Q30280225|Q11703547|5.0
4.544|Q30296317|Q11703547|5.0
3.603|Q52813001|Q11703547|5.0
3.516|Q52821626|Q11703547|5.0
4.607|Q55870378|Q11703547|5.0
3.722|Q55870771|Q11703547|5.0
3.583|Q55871196|Q11703547|5.0
3.528|Q55871302|Q11703547|5.0
3.744|Q55871503|Q11703547|5.0
3.696|Q55872860|Q11703547|5.0
3.733|Q55873119|Q11703547|5.0
3.979|Q55873157|Q11703547|5.0
3.587|Q56695855|Q11703547|5.0
4.563|Q61747332|Q11703547|5.0
4.293|Q61747460|Q11703547|5.0
3.549|Q81933063|Q11703547|5.0
4.316|Q85694456|Q11703547|5.0
3.072|Q85694473|Q11703547|5.0
4.165|Q85694480|Q11703547|5.0
3.117|Q85694487|Q11703547|5.0
3.534|Q85694492|Q11703547|5.0
2.739|Q96748421|Q11703547|5.0
3.618|Q96775108|Q11703547|5.0
2.734|Q17182002|Q11703547|5.0
1.815|Q17590624|Q11703547|5.0
4.283|Q17592952|Q11703547|5.0
1.691|Q17602741|Q11703547|5.0
4.305|Q18004670|Q11703547|5.0
4.906|Q18006284|Q11703547|5.0
3.867|Q18006305|Q11703547|5.0
4.773|Q19830879|Q11703547|5.0
4.771|Q19830899|Q11703547|5.0
3.946|Q21192798|Q11703547|5.0
3.885|Q21530089|Q11703547|5.0
2.883|Q21530094|Q11703547|5.0
2.716|Q21530124|Q11703547|5.0
4.894|Q21530150|Q11703547|5.0
2.872|Q21530168|Q11703547|5.0
2.561|Q21530171|Q11703547|5.0
2.059|Q21530318|Q11703547|5.0
2.542|Q21568870|Q11703547|5.0
1.998|Q21569104|Q11703547|5.0
1.813|Q21569107|Q11703547|5.0
4.625|Q21569136|Q11703547|5.0
3.367|Q21694893|Q11703547|5.0
3.761|Q21849561|Q11703547|5.0
1.428|Q21849566|Q11703547|5.0
3.71|Q21849569|Q11703547|5.0
4.614|Q30301950|Q11703547|5.0
4.936|Q52729125|Q11703547|5.0
4.871|Q56402578|Q11703547|5.0
4.953|Q67147302|Q11703547|5.0
4.959|Q67147401|Q11703547|5.0
4.875|Q67150266|Q11703547|5.0
3.712|Q67150649|Q11703547|5.0
3.733|Q67150714|Q11703547|5.0
4.521|Q67150888|Q11703547|5.0
1.449|Q67151300|Q11703547|5.0
4.218|Q73284747|Q11703547|5.0
3.93|Q73362736|Q11703547|5.0
3.717|Q73362908|Q11703547|5.0
4.413|Q73395323|Q11703547|5.0
4.827|Q85694536|Q11703547|5.0
4.795|Q98961738|Q11703547|5.0
4.421|Q98961740|Q11703547|5.0
4.691|Q98961967|Q11703547|5.0
4.956|Q98961970|Q11703547|5.0
3.993|Q98971667|Q11703547|5.0
3.829|Q98971670|Q11703547|5.0
27.757|Q12267035|Q11703582|30.0
28.194|Q23992385|Q11703582|30.0
29.926|Q106223716|Q11703582|30.0
28.34|Q108525150|Q11703582|30.0
25.217|Q5875471|Q11703582|30.0
20.215|Q12257154|Q11703582|30.0
20.412|Q12268438|Q11703582|30.0
20.175|Q112779168|Q11703582|30.0
18.851|Q112785690|Q11703582|30.0
20.417|Q2737839|Q11703582|30.0
19.331|Q31634207|Q11703582|30.0
20.691|Q20492382|Q11703582|30.0
22.78|Q20492776|Q11703582|30.0
22.833|Q31647646|Q11703582|30.0
20.397|Q34819981|Q11703582|30.0
20.909|Q34927512|Q11703582|30.0
16.427|Q109253360|Q11703582|30.0
24.024|Q110589757|Q11703582|30.0
16.427|Q112783592|Q11703582|30.0
22.789|Q112785492|Q11703582|30.0
26.082|Q2824120|Q11703582|30.0
23.463|Q2827423|Q11703582|30.0
28.48|Q3327853|Q11703582|30.0
26.505|Q12254157|Q11703582|30.0
29.159|Q12262818|Q11703582|30.0
26.545|Q12263414|Q11703582|30.0
26.432|Q12263886|Q11703582|30.0
26.5|Q12265034|Q11703582|30.0
26.62|Q12268631|Q11703582|30.0
15.599|Q23993888|Q11703582|30.0
19.585|Q24001120|Q11703582|30.0
16.056|Q66424207|Q11703582|30.0
16.001|Q110608554|Q11703582|30.0
16.051|Q112781339|Q11703582|30.0
23.177|Q112783885|Q11703582|30.0
20.994|Q112787176|Q11703582|30.0
14.116|Q112787247|Q11703582|30.0
16.173|Q112789561|Q11703582|30.0
21.513|Q12256780|Q11703582|30.0
20.643|Q12259176|Q11703582|30.0
20.463|Q23999183|Q11703582|30.0
16.24|Q24004025|Q11703582|30.0
22.574|Q2982108|Q11703582|30.0
18.791|Q23994188|Q11703582|30.0
19.153|Q112787836|Q11703582|30.0
26.666|Q2865978|Q11703582|30.0
25.285|Q3154189|Q11703582|30.0
26.794|Q3320487|Q11703582|30.0
23.835|Q12253192|Q11703582|30.0
28.34|Q12261916|Q11703582|30.0
23.671|Q112779544|Q11703582|30.0
25.189|Q112781203|Q11703582|30.0
28.626|Q112783819|Q11703582|30.0
22.142|Q112783947|Q11703582|30.0
24.922|Q112786973|Q11703582|30.0
19.755|Q112789587|Q11703582|30.0
28.165|Q12265166|Q11703582|30.0
29.334|Q49322824|Q11703582|30.0
29.405|Q95630128|Q11703582|30.0
28.427|Q95630143|Q11703582|30.0
29.764|Q95630392|Q11703582|30.0
20.227|Q95611596|Q11703582|30.0
22.196|Q95616600|Q11703582|30.0
22.908|Q95629727|Q11703582|30.0
19.537|Q95610487|Q11703582|30.0
23.854|Q95612219|Q11703582|30.0
22.175|Q95616979|Q11703582|30.0
23.39|Q95618374|Q11703582|30.0
20.202|Q95618921|Q11703582|30.0
22.069|Q95622123|Q11703582|30.0
24.791|Q95628792|Q11703582|30.0
24.14|Q95628825|Q11703582|30.0
24.182|Q95629025|Q11703582|30.0
24.677|Q95629239|Q11703582|30.0
22.488|Q95629471|Q11703582|30.0
19.469|Q95629970|Q11703582|30.0
20.124|Q95611625|Q11703582|30.0
22.678|Q95611646|Q11703582|30.0
19.018|Q95612224|Q11703582|30.0
27.28|Q95613483|Q11703582|30.0
26.344|Q95615693|Q11703582|30.0
29.733|Q95616903|Q11703582|30.0
29.628|Q95616912|Q11703582|30.0
22.57|Q95616962|Q11703582|30.0
27.042|Q95619056|Q11703582|30.0
25.227|Q95619127|Q11703582|30.0
21.261|Q95622485|Q11703582|30.0
26.166|Q95629074|Q11703582|30.0
27.614|Q95629129|Q11703582|30.0
27.28|Q95629688|Q11703582|30.0
23.247|Q95629821|Q11703582|30.0
25.956|Q95629830|Q11703582|30.0
27.28|Q95629864|Q11703582|30.0
22.806|Q95630048|Q11703582|30.0
28.454|Q95630063|Q11703582|30.0
22.278|Q95630125|Q11703582|30.0
21.95|Q95630126|Q11703582|30.0
16.53|Q95613288|Q11703582|30.0
18.234|Q95614821|Q11703582|30.0
16.636|Q95629217|Q11703582|30.0
10.452|Q95629612|Q11703582|30.0
14.793|Q95629735|Q11703582|30.0
6.991|Q95629815|Q11703582|30.0
16.958|Q95629990|Q11703582|30.0
10.263|Q95630025|Q11703582|30.0
7.347|Q95630223|Q11703582|30.0
7.414|Q95630355|Q11703582|30.0
9.382|Q95630411|Q11703582|30.0
29.254|Q95610589|Q11703582|30.0
28.383|Q95610823|Q11703582|30.0
27.677|Q95610963|Q11703582|30.0
26.403|Q95611394|Q11703582|30.0
27.308|Q95611534|Q11703582|30.0
28.832|Q95611619|Q11703582|30.0
28.377|Q95611801|Q11703582|30.0
29.944|Q95612910|Q11703582|30.0
26.742|Q95613963|Q11703582|30.0
26.111|Q95616040|Q11703582|30.0
29.398|Q95617853|Q11703582|30.0
27.808|Q95621935|Q11703582|30.0
25.67|Q95621982|Q11703582|30.0
29.054|Q95621999|Q11703582|30.0
27.922|Q95622014|Q11703582|30.0
29.894|Q95622469|Q11703582|30.0
29.55|Q95622677|Q11703582|30.0
29.223|Q95629163|Q11703582|30.0
29.28|Q95629204|Q11703582|30.0
27.153|Q95629224|Q11703582|30.0
4.841|Q95629698|Q11703582|30.0
28.709|Q95629741|Q11703582|30.0
29.766|Q95630018|Q11703582|30.0
26.911|Q95630214|Q11703582|30.0
29.068|Q95630386|Q11703582|30.0
28.788|Q95630475|Q11703582|30.0
22.626|Q36351746|Q11703582|30.0
23.529|Q95610993|Q11703582|30.0
24.362|Q95610994|Q11703582|30.0
26.779|Q95611024|Q11703582|30.0
24.229|Q95611048|Q11703582|30.0
21.83|Q95611641|Q11703582|30.0
25.395|Q95612798|Q11703582|30.0
22.374|Q95612850|Q11703582|30.0
24.274|Q95613656|Q11703582|30.0
26.853|Q95614272|Q11703582|30.0
23.679|Q95614281|Q11703582|30.0
24.513|Q95614329|Q11703582|30.0
26.265|Q95615660|Q11703582|30.0
26.775|Q95617602|Q11703582|30.0
25.858|Q95620302|Q11703582|30.0
27.666|Q95621288|Q11703582|30.0
24.412|Q95621346|Q11703582|30.0
25.036|Q95621451|Q11703582|30.0
24.118|Q95621485|Q11703582|30.0
25.907|Q95621519|Q11703582|30.0
24.518|Q95622138|Q11703582|30.0
23.001|Q95622417|Q11703582|30.0
22.503|Q95622463|Q11703582|30.0
26.89|Q95622497|Q11703582|30.0
22.603|Q95622588|Q11703582|30.0
24.834|Q95628749|Q11703582|30.0
25.854|Q95628828|Q11703582|30.0
25.887|Q95628921|Q11703582|30.0
28.914|Q2093924|Q11703582|30.0
28.564|Q63170871|Q11703582|30.0
23.244|Q12259074|Q11703582|30.0
26.891|Q63170862|Q11703582|30.0
28.202|Q63171030|Q11703582|30.0
22.795|Q63171053|Q11703582|30.0
28.552|Q63171188|Q11703582|30.0
18.386|Q25475845|Q11703582|30.0
16.789|Q102257148|Q11703582|30.0
4.344|Q605538|Q11703582|5.0
4.339|Q2405324|Q11703582|5.0
4.121|Q4875240|Q11703582|5.0
4.749|Q8074706|Q11703582|5.0
4.342|Q10097511|Q11703582|5.0
4.086|Q12263852|Q11703582|5.0
4.476|Q12265279|Q11703582|5.0
4.716|Q25475906|Q11703582|5.0
4.503|Q25479671|Q11703582|5.0
4.358|Q31188928|Q11703582|5.0
3.814|Q66113511|Q11703582|5.0
2.088|Q668061|Q11703582|5.0
2.791|Q1641834|Q11703582|5.0
2.57|Q1643873|Q11703582|5.0
1.074|Q1647359|Q11703582|5.0
4.833|Q1647396|Q11703582|5.0
4.067|Q1647956|Q11703582|5.0
2.883|Q1922581|Q11703582|5.0
4.066|Q2606221|Q11703582|5.0
3.938|Q2721720|Q11703582|5.0
3.9|Q2899386|Q11703582|5.0
1.166|Q3229045|Q11703582|5.0
2.543|Q3336040|Q11703582|5.0
3.651|Q3349926|Q11703582|5.0
3.876|Q66113512|Q11703582|5.0
3.718|Q66113528|Q11703582|5.0
4.955|Q99542998|Q11703582|5.0
4.242|Q103809619|Q11703582|5.0
4.618|Q103810568|Q11703582|5.0
1.884|Q109584255|Q11703582|5.0
3.513|Q110658437|Q11703582|5.0
1.522|Q8343276|Q11703582|5.0
0.671|Q8963656|Q11703582|5.0
2.808|Q9087795|Q11703582|5.0
0.0|Q11703582|Q11703582|5.0
3.998|Q12253361|Q11703582|5.0
1.074|Q12256341|Q11703582|5.0
3.292|Q12257126|Q11703582|5.0
2.136|Q12260218|Q11703582|5.0
4.441|Q12261995|Q11703582|5.0
1.219|Q20492353|Q11703582|5.0
1.179|Q23823866|Q11703582|5.0
3.81|Q24002597|Q11703582|5.0
1.074|Q24012370|Q11703582|5.0
4.067|Q24012437|Q11703582|5.0
2.791|Q24012465|Q11703582|5.0
2.095|Q24012471|Q11703582|5.0
1.069|Q25475924|Q11703582|5.0
2.812|Q25476528|Q11703582|5.0
1.066|Q25479667|Q11703582|5.0
1.176|Q25479674|Q11703582|5.0
3.791|Q31187802|Q11703582|5.0
3.345|Q66113389|Q11703582|5.0
3.771|Q66113390|Q11703582|5.0
3.905|Q66113391|Q11703582|5.0
4.721|Q66113395|Q11703582|5.0
4.367|Q66113396|Q11703582|5.0
4.205|Q66113397|Q11703582|5.0
4.235|Q66113399|Q11703582|5.0
4.764|Q66113409|Q11703582|5.0
4.315|Q66113410|Q11703582|5.0
4.156|Q66113426|Q11703582|5.0
3.898|Q66113428|Q11703582|5.0
2.132|Q66113436|Q11703582|5.0
4.137|Q66113438|Q11703582|5.0
4.098|Q66113444|Q11703582|5.0
3.974|Q66113458|Q11703582|5.0
3.089|Q66113507|Q11703582|5.0
3.406|Q66113508|Q11703582|5.0
3.774|Q66113510|Q11703582|5.0
3.543|Q66113513|Q11703582|5.0
3.671|Q66113518|Q11703582|5.0
2.722|Q66113520|Q11703582|5.0
3.82|Q66113522|Q11703582|5.0
3.597|Q66113524|Q11703582|5.0
3.452|Q66113955|Q11703582|5.0
3.871|Q66113997|Q11703582|5.0
4.38|Q66114003|Q11703582|5.0
4.361|Q66114054|Q11703582|5.0
1.079|Q85699299|Q11703582|5.0
1.018|Q103810144|Q11703582|5.0
3.2|Q103812226|Q11703582|5.0
2.786|Q103812336|Q11703582|5.0
0.95|Q103812412|Q11703582|5.0
0.729|Q108804045|Q11703582|5.0
4.105|Q108804370|Q11703582|5.0
0.51|Q108804425|Q11703582|5.0
4.464|Q108804428|Q11703582|5.0
1.664|Q107961769|Q11703585|5.0
4.78|Q107961785|Q11703585|5.0
0.551|Q107961828|Q11703585|5.0
2.577|Q107961841|Q11703585|5.0
0.481|Q107961856|Q11703585|5.0
2.343|Q107961863|Q11703585|5.0
2.539|Q107961864|Q11703585|5.0
3.713|Q107961865|Q11703585|5.0
0.547|Q107961867|Q11703585|5.0
2.499|Q107961868|Q11703585|5.0
0.709|Q107961871|Q11703585|5.0
0.916|Q107961873|Q11703585|5.0
4.148|Q107961874|Q11703585|5.0
2.375|Q107961876|Q11703585|5.0
4.171|Q107961877|Q11703585|5.0
2.28|Q107961878|Q11703585|5.0
4.019|Q107961881|Q11703585|5.0
2.291|Q107961882|Q11703585|5.0
3.396|Q107961884|Q11703585|5.0
0.47|Q107961886|Q11703585|5.0
3.996|Q107961888|Q11703585|5.0
4.143|Q107961890|Q11703585|5.0
3.462|Q107961891|Q11703585|5.0
2.07|Q107961892|Q11703585|5.0
0.345|Q107961894|Q11703585|5.0
3.152|Q107961898|Q11703585|5.0
0.356|Q107961902|Q11703585|5.0
0.391|Q107961904|Q11703585|5.0
1.63|Q107961913|Q11703585|5.0
0.528|Q107961917|Q11703585|5.0
2.479|Q107961919|Q11703585|5.0
4.351|Q110642737|Q11703585|5.0
2.403|Q1766727|Q11703585|5.0
3.571|Q11908254|Q11703585|5.0
3.319|Q11908386|Q11703585|5.0
2.449|Q11913055|Q11703585|5.0
4.582|Q11921733|Q11703585|5.0
2.469|Q11930233|Q11703585|5.0
4.013|Q11931636|Q11703585|5.0
3.958|Q11939160|Q11703585|5.0
3.147|Q11940391|Q11703585|5.0
4.583|Q17604095|Q11703585|5.0
4.403|Q18004972|Q11703585|5.0
4.952|Q19367853|Q11703585|5.0
3.777|Q20985663|Q11703585|5.0
2.39|Q21569121|Q11703585|5.0
2.281|Q21580214|Q11703585|5.0
2.581|Q23990469|Q11703585|5.0
2.437|Q47169561|Q11703585|5.0
2.432|Q47183356|Q11703585|5.0
2.478|Q47184965|Q11703585|5.0
2.385|Q47184973|Q11703585|5.0
2.304|Q52728689|Q11703585|5.0
4.585|Q52729903|Q11703585|5.0
3.116|Q67608335|Q11703585|5.0
4.255|Q67608338|Q11703585|5.0
4.591|Q67608342|Q11703585|5.0
4.979|Q67608346|Q11703585|5.0
1.372|Q68042971|Q11703585|5.0
3.015|Q68042973|Q11703585|5.0
2.642|Q68042976|Q11703585|5.0
4.485|Q73262780|Q11703585|5.0
2.863|Q73284954|Q11703585|5.0
2.176|Q73284957|Q11703585|5.0
3.577|Q73284962|Q11703585|5.0
2.637|Q73284965|Q11703585|5.0
4.955|Q107541591|Q11703585|5.0
4.996|Q107541610|Q11703585|5.0
4.384|Q107961632|Q11703585|5.0
4.201|Q107961639|Q11703585|5.0
2.719|Q107961645|Q11703585|5.0
2.275|Q107961646|Q11703585|5.0
4.02|Q107961648|Q11703585|5.0
4.654|Q107961649|Q11703585|5.0
4.2|Q107961650|Q11703585|5.0
2.453|Q107961659|Q11703585|5.0
2.336|Q107961710|Q11703585|5.0
4.469|Q107961760|Q11703585|5.0
3.887|Q107961764|Q11703585|5.0
4.921|Q107961879|Q11703585|5.0
2.879|Q107961883|Q11703585|5.0
2.774|Q107961887|Q11703585|5.0
3.725|Q107961895|Q11703585|5.0
1.562|Q107961897|Q11703585|5.0
2.817|Q107961915|Q11703585|5.0
2.422|Q111308434|Q11703585|5.0
4.359|Q96582338|Q11703585|5.0
4.289|Q96584964|Q11703585|5.0
2.343|Q107564801|Q11703585|5.0
4.174|Q107564814|Q11703585|5.0
1.408|Q107564820|Q11703585|5.0
4.101|Q107564833|Q11703585|5.0
0.419|Q107961629|Q11703585|5.0
2.063|Q107961630|Q11703585|5.0
3.518|Q107961631|Q11703585|5.0
4.288|Q107961636|Q11703585|5.0
2.392|Q107961641|Q11703585|5.0
3.506|Q107961643|Q11703585|5.0
0.487|Q107961647|Q11703585|5.0
4.299|Q107961745|Q11703585|5.0
4.202|Q107961762|Q11703585|5.0
4.349|Q107961766|Q11703585|5.0
4.105|Q107961767|Q11703585|5.0
3.912|Q107961768|Q11703585|5.0
0.0|Q11703585|Q11703585|5.0
4.844|Q11925060|Q11703585|5.0
4.828|Q11937923|Q11703585|5.0
2.881|Q11948342|Q11703585|5.0
1.896|Q11948553|Q11703585|5.0
4.488|Q17588594|Q11703585|5.0
3.548|Q17598758|Q11703585|5.0
3.414|Q17603666|Q11703585|5.0
2.691|Q18005157|Q11703585|5.0
4.683|Q18006151|Q11703585|5.0
1.385|Q19594020|Q11703585|5.0
4.006|Q20679284|Q11703585|5.0
4.18|Q20679295|Q11703585|5.0
4.419|Q21402378|Q11703585|5.0
2.891|Q21479889|Q11703585|5.0
2.552|Q24003726|Q11703585|5.0
0.249|Q47166785|Q11703585|5.0
3.148|Q47169323|Q11703585|5.0
0.03|Q47169388|Q11703585|5.0
0.061|Q47169737|Q11703585|5.0
4.289|Q47171067|Q11703585|5.0
1.823|Q47171078|Q11703585|5.0
4.671|Q47171084|Q11703585|5.0
3.133|Q47180862|Q11703585|5.0
2.795|Q47184968|Q11703585|5.0
0.093|Q47184978|Q11703585|5.0
4.625|Q52728123|Q11703585|5.0
0.255|Q52728671|Q11703585|5.0
3.799|Q52728676|Q11703585|5.0
3.572|Q52729299|Q11703585|5.0
4.18|Q66987569|Q11703585|5.0
4.447|Q67608343|Q11703585|5.0
2.288|Q67608345|Q11703585|5.0
3.135|Q67608348|Q11703585|5.0
2.292|Q73281646|Q11703585|5.0
2.985|Q73281651|Q11703585|5.0
3.732|Q73281655|Q11703585|5.0
2.437|Q73281669|Q11703585|5.0
4.67|Q73281673|Q11703585|5.0
3.518|Q73281682|Q11703585|5.0
2.454|Q73281683|Q11703585|5.0
2.043|Q73284959|Q11703585|5.0
2.339|Q73376105|Q11703585|5.0
2.191|Q73381436|Q11703585|5.0
1.201|Q73381444|Q11703585|5.0
4.108|Q73393813|Q11703585|5.0
0.573|Q73395426|Q11703585|5.0
2.818|Q73417816|Q11703585|5.0
26.885|Q2420237|Q11703622|30.0
29.575|Q3229509|Q11703622|30.0
27.165|Q3382307|Q11703622|30.0
26.681|Q3382389|Q11703622|30.0
26.001|Q3382414|Q11703622|30.0
25.314|Q15845539|Q11703622|30.0
29.47|Q23993675|Q11703622|30.0
27.931|Q23995909|Q11703622|30.0
27.931|Q23996064|Q11703622|30.0
4.531|Q524220|Q11703622|5.0
2.926|Q1752817|Q11703622|5.0
3.901|Q3573461|Q11703622|5.0
2.321|Q6054540|Q11703622|5.0
2.26|Q6150445|Q11703622|5.0
2.981|Q6411510|Q11703622|5.0
4.917|Q8207819|Q11703622|5.0
1.674|Q8253455|Q11703622|5.0
0.0|Q11703622|Q11703622|5.0
3.569|Q13048459|Q11703622|5.0
2.934|Q24013401|Q11703622|5.0
4.808|Q55195878|Q11703622|5.0
3.916|Q59265613|Q11703622|5.0
2.915|Q85686034|Q11703622|5.0
1.078|Q110018595|Q11703622|5.0
2.438|Q111115049|Q11703622|5.0
8.02|Q11918431|Q11703581|30.0
5.712|Q11930041|Q11703581|30.0
7.413|Q11930312|Q11703581|30.0
7.364|Q11930854|Q11703581|30.0
8.757|Q11943364|Q11703581|30.0
6.843|Q11943651|Q11703581|30.0
4.359|Q11943792|Q11703581|30.0
12.197|Q11943819|Q11703581|30.0
6.618|Q11945871|Q11703581|30.0
12.159|Q11945923|Q11703581|30.0
11.783|Q11945924|Q11703581|30.0
7.928|Q11945996|Q11703581|30.0
12.317|Q11946000|Q11703581|30.0
10.149|Q11946029|Q11703581|30.0
6.125|Q11946254|Q11703581|30.0
6.265|Q11948914|Q11703581|30.0
5.281|Q11948919|Q11703581|30.0
10.656|Q11948928|Q11703581|30.0
12.228|Q11948929|Q11703581|30.0
3.972|Q11948957|Q11703581|30.0
1.092|Q11949002|Q11703581|30.0
2.938|Q11949043|Q11703581|30.0
9.506|Q11949058|Q11703581|30.0
7.797|Q11949125|Q11703581|30.0
2.697|Q11949127|Q11703581|30.0
3.774|Q11949179|Q11703581|30.0
10.546|Q11949225|Q11703581|30.0
14.752|Q11949241|Q11703581|30.0
0.959|Q11949381|Q11703581|30.0
3.696|Q11949433|Q11703581|30.0
7.727|Q17481263|Q11703581|30.0
8.964|Q17481332|Q11703581|30.0
6.971|Q17481362|Q11703581|30.0
2.803|Q17481363|Q11703581|30.0
6.735|Q17481643|Q11703581|30.0
2.026|Q17481670|Q11703581|30.0
8.191|Q17481760|Q11703581|30.0
5.097|Q17482204|Q11703581|30.0
3.453|Q17482490|Q11703581|30.0
10.464|Q17482577|Q11703581|30.0
5.606|Q17482581|Q11703581|30.0
1.857|Q17482872|Q11703581|30.0
10.952|Q17483168|Q11703581|30.0
5.07|Q17483312|Q11703581|30.0
5.022|Q17483347|Q11703581|30.0
4.229|Q17483403|Q11703581|30.0
8.039|Q17483418|Q11703581|30.0
5.949|Q17483635|Q11703581|30.0
4.253|Q17483662|Q11703581|30.0
7.867|Q17483821|Q11703581|30.0
3.113|Q113111175|Q11703581|30.0
20.588|Q11918616|Q11703581|30.0
22.439|Q11945856|Q11703581|30.0
23.387|Q11945876|Q11703581|30.0
25.319|Q11946025|Q11703581|30.0
19.834|Q11946059|Q11703581|30.0
24.206|Q11946226|Q11703581|30.0
23.34|Q11946237|Q11703581|30.0
20.58|Q11948924|Q11703581|30.0
22.148|Q11949039|Q11703581|30.0
20.854|Q11949196|Q11703581|30.0
18.37|Q11949328|Q11703581|30.0
25.444|Q11949389|Q11703581|30.0
